complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,0.0033984229,-1.927288e-5,0.0,-1.92728800000000e-5,PySRFunction(X=>-0.0000192728800000000),0.0033984232038912813,0.05829599646537729,0.040601051258984715,-2.886579864025407e-15,[],
3,0.0033958044,P3_PIT01 * 1.2247507e-6,0.00038540072535480984,P3_PIT01*1.2247507e-6,PySRFunction(X=>V66*1.2247507e-6),0.003395804691242878,0.05827353336844161,0.04058745117409704,0.0007705081125256585,"[""P3_PIT01""]",
5,0.0032052333,(P1_LCV01Z - P1_LCV01D) * -0.027247464,0.028877894691043737,(-P1_LCV01D + P1_LCV01Z)*(-0.027247464),PySRFunction(X=>(-V20 + V21)*(-0.027247464)),0.0032052336430674826,0.05661478290223749,0.03935907880974106,0.05684682255070017,"[""P1_LCV01D"", ""P1_LCV01Z""]",
7,0.0031742952,((P1_LCV01Z + 0.18954018) - P1_LCV01D) * -0.031593982,0.004849628392276024,(-P1_LCV01D + P1_LCV01Z + 0.18954018)*(-0.031593982),PySRFunction(X=>(-V20 + V21 + 0.18954018)*(-0.031593982)),0.0031742953149399406,0.056340884932169294,0.039119391976848654,0.0659505528018699,"[""P1_LCV01D"", ""P1_LCV01Z""]",
9,0.0031639875,(((P1_LCV01Z - P1_LCV01D) * P1_PIT01) + 0.26506186) * -0.023152037,0.001626262124127247,(P1_PIT01*(-P1_LCV01D + P1_LCV01Z) + 0.26506186)*(-0.023152037),PySRFunction(X=>(V27*(-V20 + V21) + 0.26506186)*(-0.023152037)),0.0031639876124072786,0.056249334328570315,0.039075227544526206,0.06898363665112661,"[""P1_LCV01D"", ""P1_LCV01Z"", ""P1_PIT01""]",
11,0.0031567675,((P1_PIT01 * -0.016706193) * P1_PIT01) * (P1_LCV01Z + (0.18703458 - P1_LCV01D)),0.001142269102372569,P1_PIT01*(-0.016706193)*P1_PIT01*(-P1_LCV01D + P1_LCV01Z + 0.18703458),PySRFunction(X=>V27*(-0.016706193)*V27*(-V20 + V21 + 0.18703458)),0.0031567676684665755,0.05618511963559903,0.03904937032769968,0.0711081348397089,"[""P1_LCV01D"", ""P1_LCV01Z"", ""P1_PIT01""]",
