complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,4.034751,2_LS_101_AL,0.0,2_LS_101_AL,PySRFunction(X=>2_LS_101_AL),4.034750828646882,2.0086689196198764,0.10079555246829987,0.01501872119597003,0.9563292367854188,0.977920874501316,0.05104665622588188,0.007571060670036545,"[""2_LS_101_AL""]",
3,3.9235358,2_LS_101_AL * 5.0470166,0.013975676365325639,2_LS_101_AL*5.0470166,PySRFunction(X=>2_LS_101_AL*5.0470166),3.9235364308869727,1.9807918696538949,0.12548235385417938,0.04216887355462573,1.0165528769486318,1.008242469324037,0.0682605290046287,-0.05492591320756701,"[""2_LS_101_AL""]",
5,3.866017,2_LS_101_AL * (2_PIT_002_PV + -86.3787),0.007384229481795738,2_LS_101_AL*(2_PIT_002_PV - 86.3787),PySRFunction(X=>2_LS_101_AL*(2_PIT_002_PV - 86.3787)),3.866017543638802,1.966219098584591,0.12632609674930573,0.05621063958261319,1.2329673713676197,1.1103906390850113,0.06670948940688971,-0.27950966416953604,"[""2_LS_101_AL"", ""2_PIT_002_PV""]",
7,3.5997899,((2_MV_101_STATUS + -1.2743478) * 2_LS_101_AL) * -11.189079,0.03567464771923732,(2_MV_101_STATUS - 1.2743478)*2_LS_101_AL*(-11.189079),PySRFunction(X=>(2_MV_101_STATUS - 1.2743478)*2_LS_101_AL*(-11.189079)),3.599790490515776,1.8973113847009342,0.13200626480579375,0.12120316932584119,0.9222854001050979,0.9603569128741136,0.0640613320051993,0.04289999073698825,"[""2_LS_101_AL"", ""2_MV_101_STATUS""]",
9,3.4842472,2_LS_101_AL * (((2_MV_101_STATUS + -1.2698467) * -10.750789) * 2_MV_401_STATUS),0.016311736623495807,2_LS_101_AL*(2_MV_101_STATUS - 1.2698467)*(-10.750789)*2_MV_401_STATUS,PySRFunction(X=>2_LS_101_AL*(2_MV_101_STATUS - 1.2698467)*(-10.750789)*2_MV_401_STATUS),3.4842474916322725,1.8666139107036228,0.132272398352623,0.14941003900143235,0.9544797188221842,0.9769747790102794,0.0652527359969638,0.009490394598061669,"[""2_LS_101_AL"", ""2_MV_101_STATUS"", ""2_MV_401_STATUS""]",
11,3.4173093,(2_LS_101_AL * (-1.2745365 + 2_MV_101_STATUS)) * (-11.18355 * (2_MV_401_STATUS - TOTAL_CONS_REQUIRED_FLOW)),0.009699261182996868,2_LS_101_AL*(2_MV_101_STATUS - 1.2745365)*(-11.18355)*(-TOTAL_CONS_REQUIRED_FLOW + 2_MV_401_STATUS),PySRFunction(X=>2_LS_101_AL*(2_MV_101_STATUS - 1.2745365)*(-11.18355)*(-TOTAL_CONS_REQUIRED_FLOW + 2_MV_401_STATUS)),3.4173093357707547,1.8485965854590218,0.1203877705179155,0.16575127868670259,0.9474792197905577,0.973385442561454,0.058347311393338104,0.016755149832452076,"[""2_LS_101_AL"", ""2_MV_101_STATUS"", ""2_MV_401_STATUS"", ""TOTAL_CONS_REQUIRED_FLOW""]",
13,3.3952014,(2_LS_101_AL * ((-1.2745365 + 2_MV_101_STATUS) * (-11.18355 * (2_MV_401_STATUS - TOTAL_CONS_REQUIRED_FLOW)))) * 1.4337691,0.003245202625303754,2_LS_101_AL*(2_MV_101_STATUS - 1.2745365)*(-11.18355)*(-TOTAL_CONS_REQUIRED_FLOW + 2_MV_401_STATUS)*1.4337691,PySRFunction(X=>2_LS_101_AL*(2_MV_101_STATUS - 1.2745365)*(-11.18355)*(-TOTAL_CONS_REQUIRED_FLOW + 2_MV_401_STATUS)*1.4337691),3.395201637395055,1.8426072933197282,0.13153225994706153,0.17114830812973592,1.0087157697387281,1.0043484304456936,0.06335913437669949,-0.04679296934622079,"[""2_LS_101_AL"", ""2_MV_101_STATUS"", ""2_MV_401_STATUS"", ""TOTAL_CONS_REQUIRED_FLOW""]",
15,3.386475,((2_LS_101_AL * (-1.2745365 + 2_MV_101_STATUS)) * -11.18355) * (2_MV_401_STATUS - (2_MV_101_STATUS * (2_MV_401_STATUS - 0.45030648))),0.0012867621958879204,2_LS_101_AL*(2_MV_101_STATUS - 1.2745365)*(-11.18355)*(-2_MV_101_STATUS*(2_MV_401_STATUS - 1*0.45030648) + 2_MV_401_STATUS),PySRFunction(X=>2_LS_101_AL*(2_MV_101_STATUS - 1.2745365)*(-11.18355)*(-2_MV_101_STATUS*(2_MV_401_STATUS - 1*0.45030648) + 2_MV_401_STATUS)),3.386475216807118,1.8402378152856,0.12051927483677864,0.17327864065214615,0.9127760166789455,0.9553931215363367,0.05734637788393431,0.05276833622334076,"[""2_LS_101_AL"", ""2_MV_101_STATUS"", ""2_MV_401_STATUS""]",
