complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,9.995183,-0.026513338,0.0,-0.0265133380000000,PySRFunction(X=>-0.0265133380000000),9.995183951089041,3.1615160842685968,1.8218406339081437,-7.986591388231545e-10,[],
3,9.99291,P1_FT01 * -0.00028005196,0.00011371770232400848,P1_FT01*(-0.00028005196),PySRFunction(X=>V14*(-0.00028005196)),9.992909824986707,3.1611564062834203,1.822232254816194,0.0002275213875535531,"[""P1_FT01""]",
5,9.934851,(P1_FT01Z * -0.003301975) + 2.864107,0.00291348156350454,2.864107 + P1_FT01Z*(-0.003301975),PySRFunction(X=>2.864107 + V15*(-0.003301975)),9.93485062558291,3.1519598071014343,1.8294168141562006,0.00603623883930593,"[""P1_FT01Z""]",
7,9.814852,(P1_B3005 * 0.0085951695) + (P1_FT01Z * -0.010403788),0.006076064876855854,P1_FT01Z*(-0.010403788) + P1_B3005*0.0085951695,PySRFunction(X=>V15*(-0.010403788) + V3*0.0085951695),9.81485267629024,3.132866527046794,1.842842521895533,0.018041815722704246,"[""P1_B3005"", ""P1_FT01Z""]",
9,9.796667,(P1_B3005 * 0.011954316) + ((P1_FT01Z * -0.011588808) - 2.5217407),0.000927261433033562,P1_FT01Z*(-0.011588808) + P1_B3005*0.011954316 - 1*2.5217407,PySRFunction(X=>V15*(-0.011588808) + V3*0.011954316 - 1*2.5217407),9.796668321730623,3.12996299047299,1.8453171136275581,0.019861127369505738,"[""P1_B3005"", ""P1_FT01Z""]",
11,9.796604,(P1_B3005 * 0.012074818) + ((P1_FT01Z - (P2_SIT01 * -0.27680016)) * -0.011711291),3.2153896099900863e-06,P1_B3005*0.012074818 + (P1_FT01Z - (-0.27680016)*P2_SIT01)*(-0.011711291),PySRFunction(X=>V3*0.012074818 + (V15 - (-0.27680016)*V48)*(-0.011711291)),9.796605266686658,3.1299529176469507,1.8458811268599138,0.019867435912132247,"[""P1_B3005"", ""P1_FT01Z"", ""P2_SIT01""]",
13,9.6739,((P1_FT01 * -0.05665167) - (P1_LCV01Z * -0.48521185)) - ((P2_VXT02 + P2_24Vdc) * -0.21055241),0.0063021288235224305,P1_FT01*(-0.05665167) - (-0.48521185)*P1_LCV01Z - (-0.21055241)*(P2_24Vdc + P2_VXT02),PySRFunction(X=>V14*(-0.05665167) - (-0.48521185)*V21 - (-0.21055241)*(V38 + V56)),9.673900219553731,3.1102894108995276,1.8219703631712043,0.032143853017748136,"[""P1_FT01"", ""P1_LCV01Z"", ""P2_24Vdc"", ""P2_VXT02""]",
15,9.6657,((P1_FT01 * -0.05665167) - (P1_LCV01Z * -0.48521185)) - ((P1_PIT01 + P2_24Vdc) * (-0.21055241 + 0.032877024)),0.0004240005217992642,P1_FT01*(-0.05665167) - (-0.48521185)*P1_LCV01Z - (-0.21055241 + 0.032877024)*(P1_PIT01 + P2_24Vdc),PySRFunction(X=>V14*(-0.05665167) - (-0.48521185)*V21 - (-0.21055241 + 0.032877024)*(V27 + V38)),9.665699489419275,3.1089708087113452,1.8209366361161936,0.03296432117332537,"[""P1_FT01"", ""P1_LCV01Z"", ""P1_PIT01"", ""P2_24Vdc""]",
