complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,7.402747,0.0053962157,0.0,0.00539621570000000,PySRFunction(X=>0.00539621570000000),7.40274785725698,2.7207991210776625,1.9952968162506148,-7.817968494805427e-12,[],
3,7.187034,P3_PIT01 * 0.00034696175,0.014786289151826294,P3_PIT01*0.00034696175,PySRFunction(X=>V66*0.00034696175),7.187034314199709,2.6808644714344867,1.99268844629544,0.029139658294536797,"[""P3_PIT01""]",
5,5.142895,(P4_ST_PO - P4_ST_LD) * -0.13316318,0.16733120937708984,(-P4_ST_LD + P4_ST_PO)*(-0.13316318),PySRFunction(X=>(-V74 + V75)*(-0.13316318)),5.142895918794232,2.267795387329781,1.65337640435446,0.3052720397881967,"[""P4_ST_LD"", ""P4_ST_PO""]",
7,5.1417975,(P4_ST_PO - (P4_ST_LD - -0.24963489)) * -0.13321145,0.00010671199009266762,(P4_ST_PO - (P4_ST_LD - 1*(-0.24963489)))*(-0.13321145),PySRFunction(X=>(V75 - (V74 - 1*(-0.24963489)))*(-0.13321145)),5.141798114905716,2.2675533323178345,1.653017862696341,0.30542033659766443,"[""P4_ST_LD"", ""P4_ST_PO""]",
9,4.895606,(((P4_ST_PO * 1.1039684) + -34.792755) - P4_ST_LD) * -0.13977832,0.024532329194504196,(-P4_ST_LD + P4_ST_PO*1.1039684 - 34.792755)*(-0.13977832),PySRFunction(X=>(-V74 + V75*1.1039684 - 34.792755)*(-0.13977832)),4.895606336385814,2.2126017120995396,1.6382646909237313,0.3386771465375683,"[""P4_ST_LD"", ""P4_ST_PO""]",
11,4.89491,(((1.1039684 * P4_ST_PO) + (-34.792755 - P4_ST_LD)) * -0.13977832) - P4_HT_FD,7.108920522390323e-05,-P4_HT_FD + (-P4_ST_LD + 1.1039684*P4_ST_PO - 34.792755)*(-0.13977832),PySRFunction(X=>-V67 + (-V74 + 1.1039684*V75 - 34.792755)*(-0.13977832)),4.894909459683199,2.2124442274740392,1.6381827731931204,0.3387712841086511,"[""P4_HT_FD"", ""P4_ST_LD"", ""P4_ST_PO""]",
