target,variable_type,target_mode,equation,sympy_format,complexity,loss,score,holdout_r2,holdout_mae,baseline_holdout_mae,residual_tail_ratio,residual_p99,residual_median,selection_reason,pareto_csv
1_AIT_002_PV,sensor,sensors_delta_actuators_next,(1_AIT_002_PV * -0.024418777) + 0.015287161,0.015287161 + 1_AIT_002_PV*(-0.024418777),5.0,0.00019053908,0.0059379164472966,0.011905416750499498,0.004212624313388253,0.003380437011746739,41.8316197221369,0.04844535590652066,0.0011581037556832596,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/1_AIT_002_PV_sensors_delta_actuators_next/pareto_front_scored.csv
1_AIT_004_PV,sensor,sensors_delta_actuators_next,3_AIT_004_PV * -5.567073e-5,3_AIT_004_PV*(-5.567073e-5),3.0,12.557454,6.342443965962958e-05,-0.0002079434100097366,0.07016983482625314,0.03447055248987107,4.827764754748965,0.19747951988506093,0.04090495910986647,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/1_AIT_004_PV_sensors_delta_actuators_next/pareto_front_scored.csv
1_AIT_005_PV,sensor,sensors_delta_actuators_next,-3.9570234e-5 * (1_FIT_001_PV - 1_AIT_002_PV),-3.9570234e-5*(-1_AIT_002_PV + 1_FIT_001_PV),5.0,2.9065512e-07,0.0006878338269598,0.002346456796090357,7.609921764306765e-05,4.978034394009719e-05,12.40212928940647,0.0003211375321499738,2.5893741683880034e-05,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/1_AIT_005_PV_sensors_delta_actuators_next/pareto_front_scored.csv
1_FIT_001_PV,sensor,sensors_delta_actuators_next,0.018800173 - (1_LT_001_PV * 0.00033428177),0.018800173 - 0.00033428177*1_LT_001_PV,5.0,0.0044079595,0.0013575711789866,-0.003060882612595295,0.004638109122459451,0.0023064574228053142,20.65805068213903,0.05045169985879254,0.002442229454999504,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/1_FIT_001_PV_sensors_delta_actuators_next/pareto_front_scored.csv
1_LS_001_AL,sensor,sensors_delta_actuators_next,2_P_003_STATUS * 1_LS_002_AL,1_LS_002_AL*2_P_003_STATUS,3.0,0.0,,-inf,0.0,0.0,0.0,0.0,0.0,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/1_LS_001_AL_sensors_delta_actuators_next/pareto_front_scored.csv
1_LS_002_AL,sensor,sensors_delta_actuators_next,2_MCV_007_CO * 2_FIC_101_PV,2_FIC_101_PV*2_MCV_007_CO,3.0,0.0,,-inf,0.0,0.0,0.0,0.0,0.0,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/1_LS_002_AL_sensors_delta_actuators_next/pareto_front_scored.csv
2_DPIT_001_PV,sensor,sensors_delta_actuators_next,88.35798 - 2_PIT_002_PV,88.35798 - 2_PIT_002_PV,3.0,2927.9092,0.0104504765221045,0.008482749277871848,4.938197251920332,1.5891186895193876,9.668839982895646,32.15448115966797,3.3255779614255516,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/2_DPIT_001_PV_sensors_delta_actuators_next/pareto_front_scored.csv
2_FIC_101_CO,sensor,sensors_delta_actuators_next,2_FQ_101_PV * -0.34016013,2_FQ_101_PV*(-0.34016013),3.0,0.45188275,0.005974253508957,0.015032439115258978,0.08101118352051567,0.04305112187272657,34.120204327751956,0.8302180563490026,0.02433215371086561,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/2_FIC_101_CO_sensors_delta_actuators_next/pareto_front_scored.csv
2_FIC_101_PV,sensor,sensors_delta_actuators_next,(2_FIC_101_PV * -0.052832685) * 2_FIC_201_PV,2_FIC_101_PV*(-0.052832685)*2_FIC_201_PV,5.0,0.0017335196,0.005789704545193,-0.010737008817438776,0.00224442884289233,0.001303500474077063,45.43170119269909,0.015174955980174687,0.0003340168996932326,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/2_FIC_101_PV_sensors_delta_actuators_next/pareto_front_scored.csv
2_FIC_101_SP,sensor,sensors_delta_actuators_next,((1_FIT_001_PV * 2_MCV_501_CO) * 3_AIT_001_PV) * ((0.096607655 * (2_MV_003_STATUS - 1_P_005_STATUS)) * 2_P_004_SPEED),1_FIT_001_PV*2_MCV_501_CO*3_AIT_001_PV*0.096607655*(-1_P_005_STATUS + 2_MV_003_STATUS)*2_P_004_SPEED,13.0,9.38146e-07,0.0415635415565227,-9.112138177336249e-08,1.7650462760930025e-05,1.7650462760930025e-05,0.0,0.0,0.0,highest_score_among_stable_candidates,artifacts/experiments/seed3/wadi_seed4/pareto_fronts/2_FIC_101_SP_sensors_delta_actuators_next/pareto_front_scored.csv
