complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,0.0025586018,0.00039544207,0.0,0.000395442070000000,PySRFunction(X=>0.000395442070000000),0.0025586018036916447,0.050582623535080154,0.03521175759462773,-2.8199664825478976e-14,[],
3,0.0025578185,P3_PIT01 * 7.3189875e-7,0.00015309532059352957,P3_PIT01*7.3189875e-7,PySRFunction(X=>V66*7.3189875e-7),0.0025578186656610683,0.05057488176616005,0.03521141618534197,0.0003060804652660343,"[""P3_PIT01""]",
5,0.0025538162,(P1_FT01Z * -2.9565661e-5) + 0.026284438,0.0007829786463178483,0.026284438 + P1_FT01Z*(-2.9565661e-5),PySRFunction(X=>0.026284438 + V15*(-2.9565661e-5)),0.0025538161245452556,0.050535295829204914,0.03518847561089079,0.00187042748872146,"[""P1_FT01Z""]",
7,0.0025529582,P1_PCV01Z * (0.0005715179 + (P1_FT01Z * -6.305445e-7)),0.0001680121228917161,P1_PCV01Z*(0.0005715179 + P1_FT01Z*(-6.305445e-7)),PySRFunction(X=>V24*(0.0005715179 + V15*(-6.305445e-7))),0.0025529581477490505,0.050526806229456565,0.035180319468999244,0.0022057578222525187,"[""P1_FT01Z"", ""P1_PCV01Z""]",
9,0.0025485177,(P1_FCV03D * ((P1_FT01Z * -1.2486283e-6) + 0.0016483543)) + -0.031428512,0.0008704345974579578,P1_FCV03D*(0.0016483543 + P1_FT01Z*(-1.2486283e-6)) - 0.031428512,PySRFunction(X=>V12*(0.0016483543 + V15*(-1.2486283e-6)) - 0.031428512),0.002548517691911755,0.050482845521144654,0.03512277286038127,0.003941258762996336,"[""P1_FCV03D"", ""P1_FT01Z""]",
11,0.0025484818,((P1_FCV03D * ((P1_FT01Z * -1.2486283e-6) + 0.0016483543)) + -0.031428512) * 1.0193448,7.043359529587148e-06,(P1_FCV03D*(0.0016483543 + P1_FT01Z*(-1.2486283e-6)) - 0.031428512)*1.0193448,PySRFunction(X=>(V12*(0.0016483543 + V15*(-1.2486283e-6)) - 0.031428512)*1.0193448),0.002548481695779526,0.05048248900143025,0.035122429541535764,0.003955327436041545,"[""P1_FCV03D"", ""P1_FT01Z""]",
13,0.002548184,((((0.10502168 - P1_FT01) * (P1_FT03Z + -1487.286)) * -2.64199e-7) - -0.021767594) * 1.9626458,5.8430356634038634e-05,((0.10502168 - P1_FT01)*(P1_FT03Z - 1487.286)*(-2.64199e-7) - 1*(-0.021767594))*1.9626458,PySRFunction(X=>((0.10502168 - V14)*(V19 - 1487.286)*(-2.64199e-7) - 1*(-0.021767594))*1.9626458),0.0025481840634528387,0.050479541038452785,0.035121789973572605,0.004071653597563785,"[""P1_FT01"", ""P1_FT03Z""]",
15,0.0025478587,(((((0.7283714 - (P1_FT03Z + -1487.286)) * P1_FT01) * -2.64199e-7) - -0.021767594) * P1_B4002) * 0.07249069,6.383384512109027e-05,((0.7283714 - (P1_FT03Z - 1487.286))*P1_FT01*(-2.64199e-7) - 1*(-0.021767594))*P1_B4002*0.07249069,PySRFunction(X=>((0.7283714 - (V19 - 1487.286))*V14*(-2.64199e-7) - 1*(-0.021767594))*V4*0.07249069),0.002547858669358169,0.05047631790610493,0.035119353048265925,0.004198830125853759,"[""P1_B4002"", ""P1_FT01"", ""P1_FT03Z""]",
