complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,7.760603,S_V2,0.0,S_V2,PySRFunction(X=>S_V2),7.7606032919881764,2.785785937933526,1.6041808411410954,0.017527737710500535,7.382203741535661,2.717021115401141,1.5863373214251375,0.017153445004494672,"[""S_V2""]",
3,7.1956654,S_V2 - S_PU4,0.03779061020449057,-S_PU4 + S_V2,PySRFunction(X=>-S_PU4 + S_V2),7.195665722753163,2.6824738065362657,1.5370888579381656,0.0890473697308174,6.891088382669148,2.625088261881712,1.5228736074003455,0.0825392099423401,"[""S_PU4"", ""S_V2""]",
5,6.6090646,(P_J422 * 0.4271824) + -12.582657,0.04251834298117129,P_J422*0.4271824 - 12.582657,PySRFunction(X=>P_J422*0.4271824 - 12.582657),6.609065583677215,2.570810297100355,1.6610959780542818,0.16330942694642792,6.281692358616895,2.506330456786753,1.6223362940087167,0.16367254137530884,"[""P_J422""]",
7,6.2527285,L_T2 - ((F_V2 * -0.035568498) - -5.296236),0.02771210125334167,L_T2 - (F_V2*(-0.035568498) - 1*(-5.296236)),PySRFunction(X=>L_T2 - (F_V2*(-0.035568498) - 1*(-5.296236))),6.252729252106665,2.500545790843804,1.8951886378177634,0.20842068294575,5.9365721798688,2.436508194090223,1.8462656520000875,0.2096209045765982,"[""L_T2"", ""F_V2""]",
9,5.912534,L_T2 - ((L_T3 * (F_V2 * -0.008395257)) - -5.3556194),0.0279717120768299,L_T2 - (L_T3*F_V2*(-0.008395257) - 1*(-5.3556194)),PySRFunction(X=>L_T2 - (L_T3*F_V2*(-0.008395257) - 1*(-5.3556194))),5.912534836252278,2.431570446491789,1.823711401867982,0.2514884142531556,5.638237570950336,2.3744973301628147,1.7812699501372908,0.24934036408726845,"[""L_T2"", ""L_T3"", ""F_V2""]",
11,5.6970525,((F_V2 * -0.01167276) - -0.8859905) * ((L_T2 + -1.6065159) - L_T3),0.01856278424887361,(F_V2*(-0.01167276) - 1*(-0.8859905))*(L_T2 - L_T3 - 1.6065159),PySRFunction(X=>(F_V2*(-0.01167276) - 1*(-0.8859905))*(L_T2 - L_T3 - 1.6065159)),5.697052912572147,2.386849997920302,1.4214919112892368,0.2787678672898892,5.4467544914529755,2.3338282909102324,1.404694141547773,0.27483390119530304,"[""L_T2"", ""L_T3"", ""F_V2""]",
13,5.576161,(((F_V2 * -0.01167276) - -0.8859905) * (L_T2 + (-1.6065159 - L_T3))) - -0.3257536,0.010724194523153548,(F_V2*(-0.01167276) - 1*(-0.8859905))*(L_T2 - L_T3 - 1.6065159) - 1*(-0.3257536),PySRFunction(X=>(F_V2*(-0.01167276) - 1*(-0.8859905))*(L_T2 - L_T3 - 1.6065159) - 1*(-0.3257536)),5.576160564435948,2.3613895410194288,1.4399014848484297,0.2940725252266605,5.315904563948926,2.3056245496500347,1.4275993266861597,0.29225490513551855,"[""L_T2"", ""L_T3"", ""F_V2""]",
15,5.513693,((((F_V2 * -0.01167276) - -0.8859905) * (L_T2 + (-1.6065159 - L_T3))) - -0.3257536) * 1.2456703,0.005632956097155395,((F_V2*(-0.01167276) - 1*(-0.8859905))*(L_T2 - L_T3 - 1.6065159) - 1*(-0.3257536))*1.2456703,PySRFunction(X=>((F_V2*(-0.01167276) - 1*(-0.8859905))*(L_T2 - L_T3 - 1.6065159) - 1*(-0.3257536))*1.2456703),5.513692902159702,2.348125401710842,1.5122993246145742,0.30198076936276264,5.3094466428797515,2.304223652964215,1.5063355898793533,0.29311469520600375,"[""L_T2"", ""L_T3"", ""F_V2""]",
