complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,0.0001499773,0.00014845142,0.0,0.000148451420000000,PySRFunction(X=>0.000148451420000000),0.00014997750239810004,0.01224653021872318,0.000298406884574,-1.5989732427001968e-08,0.00014056436586642803,0.011855984390442999,0.0002889728843341601,-0.00015680560018438428,[],
3,0.00014994919,3.4369364e-6 * 2_FIC_401_CO,9.372296552499182e-05,3.4369364e-6*2_FIC_401_CO,PySRFunction(X=>3.4369364e-6*2_FIC_401_CO),0.00014994920924329066,0.012245375014399953,0.00033799264583612965,0.00018863333972962693,0.00014059810492044318,0.011857407175282596,0.00035110848940631673,-0.0003968688927533659,"[""2_FIC_401_CO""]",
5,0.00014991895,(2_FIC_401_CO * 2_FIC_601_CO) * 5.400056e-8,0.0001008443247839191,2_FIC_401_CO*2_FIC_601_CO*5.400056e-8,PySRFunction(X=>2_FIC_401_CO*2_FIC_601_CO*5.400056e-8),0.0001499189554412196,0.01224413963662697,0.0003502041774254735,0.000390355611877502,0.00014063969136556294,0.011859160651815243,0.0003842002149183118,-0.0006927686810878075,"[""2_FIC_401_CO"", ""2_FIC_601_CO""]",
7,0.00014989219,((2_FIC_401_CO * 5.400056e-8) * 2_FIC_601_CO) * 2_MV_003_STATUS,8.92561899836723e-05,2_FIC_401_CO*5.400056e-8*2_FIC_601_CO*2_MV_003_STATUS,PySRFunction(X=>2_FIC_401_CO*5.400056e-8*2_FIC_601_CO*2_MV_003_STATUS),0.00014989219064981914,0.012243046624505647,0.0003752514775871532,0.0005688143233539833,0.00014066438614951653,0.011860201775244657,0.0004117635527914782,-0.0008684793320894446,"[""2_FIC_401_CO"", ""2_FIC_601_CO"", ""2_MV_003_STATUS""]",
9,0.00014984049,((2_FIC_401_CO * 1_MV_004_STATUS) * 2_FIC_601_CO) * (2_MV_003_STATUS * 4.5439656e-8),0.0001724870324874292,2_FIC_401_CO*1_MV_004_STATUS*2_FIC_601_CO*2_MV_003_STATUS*4.5439656e-8,PySRFunction(X=>2_FIC_401_CO*1_MV_004_STATUS*2_FIC_601_CO*2_MV_003_STATUS*4.5439656e-8),0.0001498405168531773,0.012240936110166465,0.00040216956166431143,0.0009133579825151283,0.0001407414428691281,0.01186344987215473,0.00046199865203507234,-0.0014167605558665919,"[""1_MV_004_STATUS"", ""2_FIC_401_CO"", ""2_FIC_601_CO"", ""2_MV_003_STATUS""]",
11,0.00014979811,((((2_FIC_401_CO * 1_MV_004_STATUS) * 2_FIC_601_CO) * 2_MV_003_STATUS) * 3.675022e-8) * 1_P_005_STATUS,0.00014143705211082142,2_FIC_401_CO*1_MV_004_STATUS*2_FIC_601_CO*2_MV_003_STATUS*3.675022e-8*1_P_005_STATUS,PySRFunction(X=>2_FIC_401_CO*1_MV_004_STATUS*2_FIC_601_CO*2_MV_003_STATUS*3.675022e-8*1_P_005_STATUS),0.0001497981400988746,0.012239205043583288,0.0004062576896708663,0.0011959120609782437,0.00014075353085365877,0.011863959324511307,0.0004490116582076977,-0.001502770121092123,"[""1_MV_004_STATUS"", ""1_P_005_STATUS"", ""2_FIC_401_CO"", ""2_FIC_601_CO"", ""2_MV_003_STATUS""]",
13,0.000149783,1_MV_004_STATUS * ((((2_MV_601_STATUS * 2.1245569e-8) * 2_MV_003_STATUS) * 1_P_005_STATUS) * (2_FIC_601_CO * 2_FIC_401_CO)),5.0437092020906484e-05,1_MV_004_STATUS*2_MV_601_STATUS*2.1245569e-8*2_MV_003_STATUS*1_P_005_STATUS*2_FIC_601_CO*2_FIC_401_CO,PySRFunction(X=>1_MV_004_STATUS*2_MV_601_STATUS*2.1245569e-8*2_MV_003_STATUS*1_P_005_STATUS*2_FIC_601_CO*2_FIC_401_CO),0.0001497830061938167,0.01223858677273715,0.0004185550498424021,0.0012968198975396028,0.0001408155753110936,0.011866573865741265,0.00047411586199329185,-0.0019442346841107572,"[""1_MV_004_STATUS"", ""1_P_005_STATUS"", ""2_FIC_401_CO"", ""2_FIC_601_CO"", ""2_MV_003_STATUS"", ""2_MV_601_STATUS""]",
15,0.00014974146,(2_MV_601_STATUS * ((2.1245569e-8 * 2_MV_401_STATUS) * (1_P_005_STATUS - 2_FIC_301_SP))) * ((2_FIC_601_CO * 2_FIC_401_CO) * 1_MV_004_STATUS),0.00013868650415503538,2_MV_601_STATUS*2.1245569e-8*2_MV_401_STATUS*(1_P_005_STATUS - 2_FIC_301_SP)*2_FIC_601_CO*2_FIC_401_CO*1_MV_004_STATUS,PySRFunction(X=>2_MV_601_STATUS*2.1245569e-8*2_MV_401_STATUS*(1_P_005_STATUS - 2_FIC_301_SP)*2_FIC_601_CO*2_FIC_401_CO*1_MV_004_STATUS),0.00014974146785101834,0.012236889631398101,0.0004338400980951462,0.0015737837274365507,0.00014082436027612597,0.011866944015884038,0.0005080112907390552,-0.0020067422941292268,"[""1_MV_004_STATUS"", ""1_P_005_STATUS"", ""2_FIC_301_SP"", ""2_FIC_401_CO"", ""2_FIC_601_CO"", ""2_MV_401_STATUS"", ""2_MV_601_STATUS""]",
