complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,0.010971415,-0.0020714886,0.0,-0.00207148860000000,PySRFunction(X=>-0.00207148860000000),0.010971424089516442,0.10474456591879333,0.01110717462117939,-9.027681358020345e-08,0.002926756755824273,0.05409950790741329,0.004428864725056143,-0.00146831590070029,[],
3,0.0108107235,2_PIC_003_PV * -0.02257936,0.007377347968618524,2_PIC_003_PV*(-0.02257936),PySRFunction(X=>2_PIC_003_PV*(-0.02257936)),0.010810725932154186,0.1039746408128164,0.014954253827995126,0.014646884496782642,0.0029893455274452637,0.054674907658314925,0.007886365974180142,-0.022884742662108604,"[""2_PIC_003_PV""]",
5,0.010708777,(2_PIC_003_PV * 2_FIC_201_CO) * -0.0004892311,0.004737436292766641,2_PIC_003_PV*2_FIC_201_CO*(-0.0004892311),PySRFunction(X=>2_PIC_003_PV*2_FIC_201_CO*(-0.0004892311)),0.010708780403593243,0.10348323730727235,0.014257681229326408,0.02393879928673892,0.003035928000330993,0.05509925589634576,0.00802007958182063,-0.038824185042663606,"[""2_FIC_201_CO"", ""2_PIC_003_PV""]",
7,0.010336994,(2_PIC_003_PV + (0.9200428 - 2_MV_006_STATUS)) * -0.06421421,0.017667287224315438,(-2_MV_006_STATUS + 2_PIC_003_PV + 0.9200428)*(-0.06421421),PySRFunction(X=>(-2_MV_006_STATUS + 2_PIC_003_PV + 0.9200428)*(-0.06421421)),0.01033699548628208,0.10167101595972217,0.01802301874135619,0.05782546229796759,0.0028643332976059357,0.05351946652953424,0.008400127868337158,0.019891544446494658,"[""2_MV_006_STATUS"", ""2_PIC_003_PV""]",
9,0.010205519,(((2_PIC_003_PV + 0.92781603) - 2_MV_006_STATUS) * -0.04820326) * 2_P_003_STATUS,0.00640022937776755,(-2_MV_006_STATUS + 2_PIC_003_PV + 0.92781603)*(-0.04820326)*2_P_003_STATUS,PySRFunction(X=>(-2_MV_006_STATUS + 2_PIC_003_PV + 0.92781603)*(-0.04820326)*2_P_003_STATUS),0.010205521651960474,0.10102238193569024,0.017762380672395328,0.06980876046582107,0.002812049949459046,0.05302876530204193,0.00783168232149146,0.037781694187882686,"[""2_MV_006_STATUS"", ""2_P_003_STATUS"", ""2_PIC_003_PV""]",
11,0.01018533,((2_PIC_003_PV + 0.91547304) - 2_MV_006_STATUS) * (-0.06241411 - (2_LS_601_AH * 2_FIC_501_PV)),0.0009901013242310736,(-2_FIC_501_PV*2_LS_601_AH - 0.06241411)*(-2_MV_006_STATUS + 2_PIC_003_PV + 0.91547304),PySRFunction(X=>(-2_FIC_501_PV*2_LS_601_AH - 0.06241411)*(-2_MV_006_STATUS + 2_PIC_003_PV + 0.91547304)),0.010185331177210584,0.10092240176100935,0.018066626598071,0.07164903903019759,0.0028634940366367274,0.05351162524757333,0.008516495245047042,0.02017872009502153,"[""2_FIC_501_PV"", ""2_LS_601_AH"", ""2_MV_006_STATUS"", ""2_PIC_003_PV""]",
