S,G,Prec,Rec,F1,eTaP,eTaR,eTaF1,FPA,Scen
0.4,2.0,59.77728753020275,55.14828455126962,57.36956192972728,47.64691918315973,59.46521425675191,52.90407663274106,2408.0,100.0
0.4,2.5,60.83223375977664,61.66117464624927,61.24389938681016,46.76707224589685,60.007920649463806,52.56651738838853,2294.0,100.0
0.4,3.0,61.24558927311221,67.28823415390579,64.12487300267848,44.1183517039993,60.482890997476126,51.020530697073,2259.0,100.0
0.4,3.5,61.53282605437986,71.63403760418686,66.20032423040062,41.77360158376591,60.68585628672122,49.48429037162376,2155.0,100.0
0.4,4.0,61.22995075763573,74.95832525683271,67.40219787881165,38.784504753402345,62.6029225367946,47.89594551512902,2071.0,100.0
0.4,4.5,60.98787702750218,77.32893971699943,68.19312325324992,35.26977868622157,64.47605544970601,45.59701617558755,1833.0,100.0
0.4,5.0,60.38610152930553,79.06377204884669,68.47410963848343,31.658302129195704,64.66302913834635,42.506092598838165,1724.0,100.0
0.4,5.98,59.796788220605336,80.76565225818956,68.71717063436435,23.351766866193195,64.81854900879043,34.33417766597002,1608.0,100.0
0.4,6.0,59.27673850002842,80.82961814305098,68.39541406288441,23.972748428265984,64.90673949492131,35.01354414992775,1390.0,100.0
0.4,7.0,58.1945175864076,81.39561930606706,67.86695542554223,16.493954207609125,65.08112335750818,26.31796623378318,1307.0,100.0
0.4,8.0,57.08496537142702,81.64179104477613,67.1899053225176,13.984482113853156,65.33032188849278,23.03758370038648,1215.0,100.0
0.4,9.0,56.10628173432225,81.82012017832913,66.56626506024097,11.691300621342574,67.25416687012196,19.91979293812014,1174.0,100.0
0.4,10.0,55.15391943208362,81.92479162628416,65.9252384554792,11.471631064105878,67.39162104497728,19.605882150806487,1170.0,100.0
0.4,12.0,53.36983198036624,82.19616204690831,64.71822656339425,11.135467009612924,67.8074301037404,19.12945758356554,1142.0,100.0
0.4,15.0,51.05405243265943,82.47916262841636,63.06888501871272,11.086507382134489,68.18974036991199,19.07219580728322,1085.0,100.0
0.4,20.0,47.9410446088321,82.90947858112038,60.752787444073576,10.84317767004752,73.89945780741049,18.911494697119338,1061.0,100.0
0.4,25.0,45.83906868551063,83.27001356852102,59.12860357725368,11.2599981015431,76.10004621845255,19.617352134309463,844.0,100.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.1,51.191740663635976,23.35530141500291,32.07635071279301,38.59637210196383,49.708295537104895,43.453192733736266,3088.0,100.0
0.5,0.5,55.00325591491209,29.4708276797829,38.37843295638126,44.51435040241076,51.81709737953631,47.88891857640672,3062.0,100.0
0.5,1.0,59.01304695127363,38.664469858499714,46.71920928435081,47.25330193156775,54.3395061347453,50.54926897032631,2881.0,100.0
0.5,1.5,59.70716633148575,47.18937778639271,52.715343640379366,48.01681951846823,56.79304712631913,52.03749572567465,2514.0,100.0
0.5,2.0,60.99021027380979,54.70440007753441,57.67654782706436,48.6076951768753,57.41189669157165,52.644231593966616,2343.0,100.0
0.5,2.5,61.6843421026933,61.219228532661376,61.4509052348941,47.53640936598129,59.68728833339409,52.923363641433326,2218.0,100.0
0.5,3.0,62.283680768813895,66.83271951928668,64.47806410592062,45.05661019406668,60.18154407974387,51.53219174526821,2187.0,100.0
0.5,3.5,62.288408697717024,71.18433805000969,66.43991750189963,42.04083670217584,60.395609373184776,49.573800116386415,2154.0,100.0
0.5,4.0,62.13772803726226,74.47373522000387,67.74876126324699,38.67271318709997,62.3084311284742,47.7244757425079,2152.0,100.0
0.5,4.5,61.57979747779089,76.85597984105446,68.37503664488092,34.88846090268895,62.47316038436126,44.77313308313006,1916.0,100.0
0.5,5.0,61.06224016388504,78.57724365187052,68.72128701961383,30.85203146722648,64.37833084667699,41.713635038837054,1906.0,100.0
0.5,5.98,60.19841961536226,80.33145958519093,68.82275769301029,23.2220799072068,64.62672337135767,34.167043334938896,1659.0,100.0
0.5,6.0,59.68916390847604,80.39930219034697,68.51337958374629,23.670146738205226,64.71948554363532,34.662882514417454,1468.0,100.0
0.5,7.0,58.45572807385648,81.00407055630936,67.90705232369191,16.808134932514644,64.98201983518767,26.70802031563048,1239.0,100.0
0.5,8.0,57.32434428247135,81.25411901531304,67.22313095352641,14.329730709672738,65.2312183661723,23.4976028795237,1131.0,100.0
0.5,9.0,56.3291902980572,81.43438650901338,66.59427928320639,12.011920300160702,67.15506334780147,20.378729402476065,1090.0,100.0
0.5,10.0,55.36282999499908,81.54293467726303,65.94970840910516,11.777570654527542,67.2964237726568,20.046752197635627,1086.0,100.0
0.5,12.0,53.55638449045878,81.82012017832913,64.73781881201785,11.456380050109129,67.71451718814505,19.59718206760955,1059.0,100.0
