complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,8.387463e-06,-1.11731936e-7,0.0,-1.11731936000000e-7,PySRFunction(X=>-1.11731936000000E-7),8.387463271668346e-06,0.002896111750549061,0.0009391429081200143,-3.7575520472898916e-09,8.225485874850466e-06,0.0028680107870875356,0.0009265205718298766,-4.962853950019053e-08,[],
3,8.236109e-06,S_PU2 * 0.00045568784,0.009105033651915872,S_PU2*0.00045568784,PySRFunction(X=>S_PU2*0.00045568784),8.236109845270596e-06,0.002869862339080151,0.0010092562547449387,0.018045193230400214,8.08443988809772e-06,0.0028433149470464434,0.0009998064899147854,0.017147386510631746,"[""S_PU2""]",
5,7.5441985e-06,-0.005335294 - (P_J269 * -0.0001649538),0.04387458318584982,-(-0.0001649538)*P_J269 - 0.005335294,PySRFunction(X=>-(-0.0001649538)*P_J269 - 0.005335294),7.544199490935685e-06,0.0027466706193017914,0.0012936790276544177,0.1005385925484007,7.42507363078926e-06,0.0027248988294594095,0.0012776882498797251,0.09730876543268008,"[""P_J269""]",
7,7.5165963e-06,(-0.005335294 - (P_J269 * -0.0001649538)) * S_PU7,0.0018327207342348892,S_PU7*(-(-0.0001649538)*P_J269 - 0.005335294),PySRFunction(X=>S_PU7*(-(-0.0001649538)*P_J269 - 0.005335294)),7.516596359756591e-06,0.0027416411799789904,0.0012307593588795423,0.10382959131510205,7.4139739539361674e-06,0.002722861354152313,0.0012231388766654515,0.09865819056972769,"[""S_PU7"", ""P_J269""]",
9,7.4983086e-06,(P_J256 * ((P_J269 * 1.9323027e-6) + -8.1657636e-5)) - -0.0015520732,0.0012179703544424804,P_J256*(P_J269*1.9323027e-6 - 8.1657636e-5) - 1*(-0.0015520732),PySRFunction(X=>P_J256*(P_J269*1.9323027e-6 - 8.1657636e-5) - 1*(-0.0015520732)),7.498308589458107e-06,0.00273830396221057,0.001265791082790214,0.10600996096619486,7.398761046309461e-06,0.0027200663679971967,0.00125319908188202,0.10050767503947977,"[""P_J269"", ""P_J256""]",
11,7.127823e-06,(((F_PU2 * 2.2650533e-5) + L_T1) - (L_T1 * 0.9992667)) - 0.0035271926,0.0253358084492198,F_PU2*2.2650533e-5 - 0.9992667*L_T1 + L_T1 - 1*0.0035271926,PySRFunction(X=>F_PU2*2.2650533e-5 - 0.9992667*L_T1 + L_T1 - 1*0.0035271926),7.12782305139653e-06,0.002669798316614296,0.001413452418610883,0.15018130663457396,7.0186826171608475e-06,0.0026492796411781163,0.0014082699034418315,0.14671509108689473,"[""L_T1"", ""F_PU2""]",
