complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,1.2399636e-06,6.000019e-6,0.0,6.00001900000000e-6,PySRFunction(X=>0.00000600001900000000),1.2399638104677902e-06,0.0011135366228677843,1.7998818355450072e-05,5.551115123125783e-16,4.19728903785387e-06,0.0020487286393892847,3.286696588443181e-05,-8.11088034269325e-06,[],
3,1.2395916e-06,3_AIT_001_PV * -0.0008679775,0.00015002690917754354,3_AIT_001_PV*(-0.0008679775),PySRFunction(X=>3_AIT_001_PV*(-0.0008679775)),1.2395915812042205e-06,0.0011133694720101772,1.4993421197868884e-05,0.0003001936511598524,4.19725503051171e-06,0.0020487203397515506,2.6868810784567635e-05,-8.598683542970775e-09,"[""3_AIT_001_PV""]",
5,1.2377511e-06,2_MCV_501_CO * (3_AIT_001_PV * -8.986443e-5),0.000742933280333444,2_MCV_501_CO*3_AIT_001_PV*(-8.986443e-5),PySRFunction(X=>2_MCV_501_CO*3_AIT_001_PV*(-8.986443e-5)),1.237751143710456e-06,0.001112542648041169,1.5938359106803547e-05,0.0017844607549474256,4.19725505561075e-06,0.0020487203458770917,2.68692220881681e-05,-1.4578553919619708e-08,"[""2_MCV_501_CO"", ""3_AIT_001_PV""]",
7,1.2357291e-06,(3_AIT_001_PV * 2_MCV_201_CO) * (1_FIT_001_PV * -6.5850254e-5),0.0008174718562159858,3_AIT_001_PV*2_MCV_201_CO*1_FIT_001_PV*(-6.5850254e-5),PySRFunction(X=>3_AIT_001_PV*2_MCV_201_CO*1_FIT_001_PV*(-6.5850254e-5)),1.235729077112549e-06,0.0011116335174474316,1.4792928554758334e-05,0.003415207217736582,4.1972550217594606e-06,0.0020487203376155223,2.686838538123667e-05,-6.51345199997877e-09,"[""1_FIT_001_PV"", ""2_MCV_201_CO"", ""3_AIT_001_PV""]",
9,1.2272432e-06,(2_MCV_201_CO * (-0.00017899254 * (1_P_003_STATUS - 2_MV_003_STATUS))) * 3_AIT_001_PV,0.003445403579297401,2_MCV_201_CO*(-0.00017899254)*(1_P_003_STATUS - 2_MV_003_STATUS)*3_AIT_001_PV,PySRFunction(X=>2_MCV_201_CO*(-0.00017899254)*(1_P_003_STATUS - 2_MV_003_STATUS)*3_AIT_001_PV),1.2272431492973814e-06,0.001107810069144247,1.7174989081104286e-05,0.010258897125078548,4.1972550217594606e-06,0.0020487203376155223,2.6868385381050525e-05,-6.51345199997877e-09,"[""1_P_003_STATUS"", ""2_MCV_201_CO"", ""2_MV_003_STATUS"", ""3_AIT_001_PV""]",
11,1.2228011e-06,(2_MCV_201_CO * ((1_MV_001_STATUS - 2_MV_003_STATUS) * (3_AIT_001_PV * -0.00017899254))) * 1_FIT_001_PV,0.0018130712442205874,2_MCV_201_CO*(-2_MV_003_STATUS + 1_MV_001_STATUS)*3_AIT_001_PV*(-0.00017899254)*1_FIT_001_PV,PySRFunction(X=>2_MCV_201_CO*(-2_MV_003_STATUS + 1_MV_001_STATUS)*3_AIT_001_PV*(-0.00017899254)*1_FIT_001_PV),1.2228010575336073e-06,0.0011058033539167835,1.7496039545331145e-05,0.013841333746433038,4.1972550217594606e-06,0.0020487203376155223,2.6868385381050525e-05,-6.51345199997877e-09,"[""1_FIT_001_PV"", ""1_MV_001_STATUS"", ""2_MCV_201_CO"", ""2_MV_003_STATUS"", ""3_AIT_001_PV""]",
13,1.2095929e-06,(2_MCV_201_CO * ((1_MV_001_STATUS - 2_MV_003_STATUS) * 3_AIT_001_PV)) * (-0.00017899254 * (1_MV_001_STATUS - 2_MV_003_STATUS)),0.005430176945987126,2_MCV_201_CO*(-2_MV_003_STATUS + 1_MV_001_STATUS)*3_AIT_001_PV*(-0.00017899254)*(-2_MV_003_STATUS + 1_MV_001_STATUS),PySRFunction(X=>2_MCV_201_CO*(-2_MV_003_STATUS + 1_MV_001_STATUS)*3_AIT_001_PV*(-0.00017899254)*(-2_MV_003_STATUS + 1_MV_001_STATUS)),1.209592903673726e-06,0.0010998149406485284,1.736821871891152e-05,0.024493381611360943,4.1972550217594606e-06,0.0020487203376155223,2.6868385381050525e-05,-6.51345199997877e-09,"[""1_MV_001_STATUS"", ""2_MCV_201_CO"", ""2_MV_003_STATUS"", ""3_AIT_001_PV""]",
15,1.2024685e-06,(((2_MCV_201_CO * (1_MV_001_STATUS - 2_MV_003_STATUS)) * (3_AIT_001_PV * -0.00017899254)) * (1_MV_001_STATUS - 2_MV_003_STATUS)) * 1_FIT_001_PV,0.0029536647442161717,2_MCV_201_CO*(-2_MV_003_STATUS + 1_MV_001_STATUS)*3_AIT_001_PV*(-0.00017899254)*(-2_MV_003_STATUS + 1_MV_001_STATUS)*1_FIT_001_PV,PySRFunction(X=>2_MCV_201_CO*(-2_MV_003_STATUS + 1_MV_001_STATUS)*3_AIT_001_PV*(-0.00017899254)*(-2_MV_003_STATUS + 1_MV_001_STATUS)*1_FIT_001_PV),1.2024684828955427e-06,0.0010965712393162345,1.7742948573250317e-05,0.030239049926870543,4.1972550217594606e-06,0.0020487203376155223,2.6868385381050525e-05,-6.51345199997877e-09,"[""1_FIT_001_PV"", ""1_MV_001_STATUS"", ""2_MCV_201_CO"", ""2_MV_003_STATUS"", ""3_AIT_001_PV""]",
