complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,2.3038723,P4_HT_FD,0.0,P4_HT_FD,PySRFunction(X=>V67),2.303872397691026,1.5178512435976808,1.0508330743632373,0.00021147433582557884,"[""P4_HT_FD""]",
3,2.25575,P3_PIT01 * 0.0001679412,0.010554402028954187,P3_PIT01*0.0001679412,PySRFunction(X=>V66*0.0001679412),2.2557500528398307,1.501915461282635,1.0517805681880892,0.021094648359915813,"[""P3_PIT01""]",
5,1.1497883,(P4_ST_PO - P4_ST_LD) * -0.09486868,0.3369523367099597,(-P4_ST_LD + P4_ST_PO)*(-0.09486868),PySRFunction(X=>(-V74 + V75)*(-0.09486868)),1.1497883688178279,1.0722818513888164,0.5828237249442508,0.501037809542628,"[""P4_ST_LD"", ""P4_ST_PO""]",
7,1.1486056,(-0.09486718 * (P4_ST_PO - P4_ST_LD)) + P4_HT_FD,0.0005145767678850577,P4_HT_FD - 0.09486718*(-P4_ST_LD + P4_ST_PO),PySRFunction(X=>V67 - 0.09486718*(-V74 + V75)),1.1486057446745743,1.0717302574223488,0.5825274202808999,0.5015510211466141,"[""P4_HT_FD"", ""P4_ST_LD"", ""P4_ST_PO""]",
9,1.0629858,((P4_ST_PO - P4_ST_LD) * -0.09884109) + (P4_HT_FD * 146.28424),0.03873347204288204,P4_HT_FD*146.28424 + (-P4_ST_LD + P4_ST_PO)*(-0.09884109),PySRFunction(X=>V67*146.28424 + (-V74 + V75)*(-0.09884109)),1.0629857565413379,1.031012006012218,0.5514471337519707,0.5387066734253184,"[""P4_HT_FD"", ""P4_ST_LD"", ""P4_ST_PO""]",
11,1.0607011,((P4_HT_FD * 147.78308) + ((P4_ST_PO - P4_ST_LD) * -0.098983504)) - -0.0481898,0.0010758181356327042,P4_HT_FD*147.78308 + (-P4_ST_LD + P4_ST_PO)*(-0.098983504) - 1*(-0.0481898),PySRFunction(X=>V67*147.78308 + (-V74 + V75)*(-0.098983504) - 1*(-0.0481898)),1.0607011575288219,1.029903470005234,0.5505887379869818,0.5396980980722503,"[""P4_HT_FD"", ""P4_ST_LD"", ""P4_ST_PO""]",
13,1.0604094,(((P4_ST_PO - P4_ST_LD) * -0.09884109) + ((146.28424 * P4_HT_FD) - -0.051362727)) - P4_ST_FD,0.00013752230345325656,146.28424*P4_HT_FD - P4_ST_FD + (-P4_ST_LD + P4_ST_PO)*(-0.09884109) - 1*(-0.051362727),PySRFunction(X=>146.28424*V67 - V72 + (-V74 + V75)*(-0.09884109) - 1*(-0.051362727)),1.0604094684544794,1.0297618503588484,0.550677068317633,0.5398246794705437,"[""P4_HT_FD"", ""P4_ST_FD"", ""P4_ST_LD"", ""P4_ST_PO""]",
