complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,424.05173,P1_B2004,0.0,P1_B2004,PySRFunction(X=>V0),424.05177951608965,20.5925175613884,15.942144486085471,8.940362765996746e-06,"[""P1_B2004""]",
3,421.25775,P4_HT_FD * -780.968,0.0033052866917593704,P4_HT_FD*(-780.968),PySRFunction(X=>V67*(-780.968)),421.257782743533,20.52456534846799,15.924502384867681,0.00659769185061565,"[""P4_HT_FD""]",
5,337.47668,(P2_CO_rpm - 54102.887) * -0.40946707,0.11087423374721045,(P2_CO_rpm - 1*54102.887)*(-0.40946707),PySRFunction(X=>(V41 - 1*54102.887)*(-0.40946707)),337.4766837166101,18.370538471057678,14.37403820921675,0.20416872925814955,"[""P2_CO_rpm""]",
7,337.06317,((P2_CO_rpm * -0.40771148) + 22059.76) - P1_B2016,0.0006130253858226321,-P1_B2016 + P2_CO_rpm*(-0.40771148) + 22059.76,PySRFunction(X=>-V1 + V41*(-0.40771148) + 22059.76),337.06311308139306,18.359278664517106,14.36385300611413,0.20514400387724796,"[""P1_B2016"", ""P2_CO_rpm""]",
9,329.73804,((P2_HILout * 0.34296963) + 23996.438) + (P2_CO_rpm * -0.4480433),0.010985919909584528,P2_CO_rpm*(-0.4480433) + P2_HILout*0.34296963 + 23996.438,PySRFunction(X=>V41*(-0.4480433) + V43*0.34296963 + 23996.438),329.7380845457989,18.158691707989288,14.213269616168478,0.22241775062473412,"[""P2_CO_rpm"", ""P2_HILout""]",
11,329.71475,(P2_CO_rpm * -0.4480358) + (((P2_HILout * 0.34173143) + 23996.438) + P1_PIT02),3.5317160474395776e-05,P1_PIT02 + P2_CO_rpm*(-0.4480358) + P2_HILout*0.34173143 + 23996.438,PySRFunction(X=>V28 + V41*(-0.4480358) + V43*0.34173143 + 23996.438),329.71477590710185,18.15804989273633,14.210111752717392,0.22247271662519752,"[""P1_PIT02"", ""P2_CO_rpm"", ""P2_HILout""]",
13,327.5309,((P2_CO_rpm * -0.4480433) + (23996.438 + (0.34296963 * P2_HILout))) - (P4_HT_FD * P4_ST_LD),0.003322742473855284,P2_CO_rpm*(-0.4480433) + 0.34296963*P2_HILout - P4_HT_FD*P4_ST_LD + 23996.438,PySRFunction(X=>V41*(-0.4480433) + 0.34296963*V43 - V67*V74 + 23996.438),327.53100682681537,18.09781773658955,14.183362516983696,0.2276224404610241,"[""P2_CO_rpm"", ""P2_HILout"", ""P4_HT_FD"", ""P4_ST_LD""]",
15,325.5625,((P2_CO_rpm * -0.4480433) + (23996.438 + (0.34296963 * P2_HILout))) - (P4_HT_FD * (0.33804208 + P1_FT01Z)),0.003013973132072528,P2_CO_rpm*(-0.4480433) + 0.34296963*P2_HILout - P4_HT_FD*(P1_FT01Z + 0.33804208) + 23996.438,PySRFunction(X=>V41*(-0.4480433) + 0.34296963*V43 - V67*(V15 + 0.33804208) + 23996.438),325.56260414322566,18.043353461682937,14.157056555706522,0.23226429124538328,"[""P1_FT01Z"", ""P2_CO_rpm"", ""P2_HILout"", ""P4_HT_FD""]",
