complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,1517.9735,0.1096015,0.0,0.109601500000000,PySRFunction(X=>0.109601500000000),1517.9738484898894,38.96118386920358,24.165564843869564,-4.775935669165676e-08,[],
3,716.7886,P3_PIT01 * 0.02149469,0.3751752715531515,P3_PIT01*0.02149469,PySRFunction(X=>V66*0.02149469),716.7885893445093,26.772907749150246,20.69097114172983,0.5277990959521821,"[""P3_PIT01""]",
5,468.3563,(P3_PIT01 * 0.028209528) + -18.072351,0.21277581323656453,P3_PIT01*0.028209528 - 18.072351,PySRFunction(X=>V66*0.028209528 - 18.072351),468.3563398322919,21.64154199294246,15.938840199843696,0.6914595316206404,"[""P3_PIT01""]",
7,413.64813,(P3_PIT01 * (P3_PIT01 * 8.789819e-6)) + -15.141558,0.06210682307368835,P3_PIT01*P3_PIT01*8.789819e-6 - 15.141558,PySRFunction(X=>V66*V66*8.789819e-6 - 15.141558),413.64817100870584,20.338342385964147,14.974943044372226,0.7274997911355444,"[""P3_PIT01""]",
9,341.37732,((P3_PIT01 * 7.2985567e-6) * P3_PIT01) + (P4_HT_PO * -0.35120782),0.0960136545398534,P3_PIT01*7.2985567e-6*P3_PIT01 + P4_HT_PO*(-0.35120782),PySRFunction(X=>V66*7.2985567e-6*V66 + V69*(-0.35120782)),341.3773582369953,18.47640003455747,12.09443910772317,0.7751098446916149,"[""P3_PIT01"", ""P4_HT_PO""]",
11,339.18704,((P3_PIT01 * (P3_PIT01 * 2.1604318e-9)) * P3_PIT01) + (P4_HT_LD * -0.33054227),0.0032183400877646567,P3_PIT01*P3_PIT01*2.1604318e-9*P3_PIT01 + P4_HT_LD*(-0.33054227),PySRFunction(X=>V66*V66*2.1604318e-9*V66 + V68*(-0.33054227)),339.1870482293752,18.417031471694216,11.886849706601428,0.7765527615866634,"[""P3_PIT01"", ""P4_HT_LD""]",
13,339.054,((P3_PIT01 * (P3_PIT01 * 2.201268e-5)) * (P3_PIT01 * 9.9410114e-5)) + (P4_HT_LD * -0.33341968),0.0001961544552160308,P3_PIT01*P3_PIT01*2.201268e-5*P3_PIT01*9.9410114e-5 + P4_HT_LD*(-0.33341968),PySRFunction(X=>V66*V66*2.201268e-5*V66*9.9410114e-5 + V68*(-0.33341968)),339.05398869227787,18.41341871278329,11.910216778448676,0.77664041760497,"[""P3_PIT01"", ""P4_HT_LD""]",
15,338.94452,((P3_PIT01 * ((P3_PIT01 * 2.201268e-5) * (P3_PIT01 * 9.9410114e-5))) + (P4_HT_LD * -0.33341968)) + -0.2828609,0.0001614752801399763,P3_PIT01*P3_PIT01*2.201268e-5*P3_PIT01*9.9410114e-5 + P4_HT_LD*(-0.33341968) - 0.2828609,PySRFunction(X=>V66*V66*2.201268e-5*V66*9.9410114e-5 + V68*(-0.33341968) - 0.2828609),338.94452524977555,18.410446090461132,11.925356080776323,0.7767125291554022,"[""P3_PIT01"", ""P4_HT_LD""]",
