variant,target,variable_type,source,S,G,complexity,equation,holdout_r2,residual_tail_ratio,delta,threshold,growth_cap,max_train_cusum,max_test_cusum,total_alarm_rate,benign_alarm_rate,attack_alarm_rate,num_alarm_intervals,longest_alarm_interval
geco_matched_plus_actuator_persistence,L_T4,sensor,selected_sensor_delta,1.39,5.0,3.0,S_PU7 + -0.8458245,0.32571272981024224,6.371371477956238,0.5327790179687165,2.6287954327030367,5.29269052254662,1.8912197357575806,5.29269052254662,0.020114942528735632,0.0024429967426710096,0.1524390243902439,1,84
geco_matched_plus_actuator_persistence,L_T5,sensor,selected_sensor_delta,1.39,5.0,3.0,S_PU8 - 0.59500384,0.6858794854568699,8.380126141404594,0.39617782235066956,1.4647200961045297,3.4456092078578777,1.0537554648234027,0.8388261225535052,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,L_T6,sensor,selected_sensor_delta,1.39,5.0,5.0,(L_T7 * -0.12331614) - -0.40589386,0.4130395576430216,3.9860977911077162,0.17158750089943808,0.43988647519295476,1.2978239796901452,0.31646509006687396,0.5311594494550471,0.0004789272030651341,0.0,0.0040650406504065045,1,2
geco_matched_plus_actuator_persistence,L_T7,sensor,selected_sensor_delta,1.39,5.0,3.0,S_PU10 - 0.813014,0.43651015063671006,4.764365050630201,0.7253527589439241,2.8178914697492767,6.4446552644688975,2.027260050179336,4.601512286316876,0.0026340996168582377,0.0,0.022357723577235773,2,10
geco_matched_plus_actuator_persistence,F_PU1,sensor,selected_sensor_delta,1.39,5.0,3.0,L_T1 + -2.669049,0.09726981594327044,16.854552680878445,6.148236425507404,31.2058776205964,61.94705974813343,22.450271669493816,61.94705974813343,0.0031130268199233715,0.0013572204125950054,0.016260162601626018,1,13
geco_matched_plus_actuator_persistence,F_PU2,sensor,selected_sensor_delta,1.39,5.0,3.0,32.344326 - P_J269,0.09095408580152353,23.809450915382808,24.076309474852824,92.86493116117771,213.24647853544184,66.80930299365303,93.94539368445032,0.00023946360153256704,0.0,0.0020325203252032522,1,1
geco_matched_plus_actuator_persistence,F_PU3,sensor,selected_sensor_delta,1.39,5.0,1.0,0.0,-inf,0.0,1e-06,1e-06,5.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,F_PU4,sensor,selected_sensor_delta,1.39,5.0,7.0,((S_PU4 + L_T3) * -13.3848715) - -61.893787,0.5446333617168739,2.688539718614763,13.248216087853752,11.681956825820654,77.9230372650894,8.40428548620191,8.713501247502595,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,F_PU5,sensor,selected_sensor_delta,1.39,5.0,7.0,(S_PU11 - (P_J307 * 0.09781639)) * S_PU5,-inf,0.0,1e-06,1e-06,5.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,F_PU6,sensor,selected_sensor_delta,1.39,5.0,3.0,S_PU6 * -15.802054,0.2495838490947454,0.0,1.3526648265693488,115.96609787415233,122.72942200699907,83.4288473914765,122.72942200699907,0.02442528735632184,0.0010857763300760044,0.1991869918699187,3,80
geco_matched_plus_actuator_persistence,F_PU7,sensor,selected_sensor_delta,1.39,5.0,3.0,41.705242 - F_PU7,0.37764841100804347,5.1720897103496215,25.213597292822932,87.95405676570341,214.02204322981805,63.276299831441314,214.02204322981805,0.020833333333333332,0.002171552660152009,0.16056910569105692,1,87
geco_matched_plus_actuator_persistence,F_PU8,sensor,selected_sensor_delta,1.39,5.0,5.0,P_J302 + (L_T5 * -9.125825),0.4162477871935484,4.905129671049373,16.78591692331516,27.74767716201577,111.67726177859157,19.962357670514944,57.25580288303328,0.003352490421455939,0.0,0.028455284552845527,4,6
geco_matched_plus_actuator_persistence,F_PU9,sensor,selected_sensor_delta,1.39,5.0,3.0,S_PU3 * -0.513481,-inf,0.0,1e-06,1e-06,5.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,F_PU10,sensor,selected_sensor_delta,1.39,5.0,3.0,67.91816 - P_J317,0.42073536588669425,10.887175664537754,15.293157883316429,39.59384245736617,116.05963187394832,28.4847787463066,116.05963187394832,0.0059865900383141765,0.002171552660152009,0.034552845528455285,1,25
geco_matched_plus_actuator_persistence,F_PU11,sensor,selected_sensor_delta,1.39,5.0,3.0,S_PU11 * -11.974697,-inf,0.0,0.418746930912535,57.85973632409571,59.95347097865838,41.62570958568037,59.95347097865838,0.012691570881226053,0.0019001085776330076,0.09349593495934959,1,53
geco_matched_plus_actuator_persistence,F_V2,sensor,selected_sensor_delta,1.39,5.0,5.0,L_T1 * (27.468645 - P_J300),0.21971716105443273,13.092701887049648,29.37579567072853,91.65913074732745,238.5381091009701,65.94182068153054,77.22726605495589,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,P_J269,sensor,selected_sensor_delta,1.39,5.0,3.0,S_V2 - S_PU2,0.07579739196654967,21.918450899227214,3.4070213468145347,17.042255579087463,34.07736231316014,12.260615524523356,34.07736231316014,0.0026340996168582377,0.0010857763300760044,0.014227642276422764,2,7
geco_matched_plus_actuator_persistence,P_J300,sensor,selected_sensor_delta,1.39,5.0,5.0,L_T3 + (S_PU7 - 5.046974),0.272826500179711,7.331988220433037,2.1099545423828,7.536326350774098,18.0860990626881,5.421817518542516,6.397111870120275,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,P_J256,sensor,selected_sensor_delta,1.39,5.0,5.0,(4.201238 - L_T3) * 6.0064683,0.3197015694872337,3.904550168081942,8.431163749376763,15.73445913027397,57.890277877157786,11.319754769981275,10.390316873864949,0.0,0.0,0.0,0,0
geco_matched_plus_actuator_persistence,P_J289,sensor,selected_sensor_delta,1.39,5.0,5.0,L_T3 + (P_J300 * -0.15231189),0.25404529850996793,6.040316899547679,2.126504306095562,7.505535532797108,18.138057063274918,5.399665850933172,4.674685067619308,0.0,0.0,0.0,0,0
