complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,39697.3,-0.32737708,0.0,-0.327377080000000,PySRFunction(X=>-0.327377080000000),39697.304278655014,199.24182361807226,114.90912204348174,-9.289820024349638e-10,[],
3,37464.44,364.77017 - P4_LD,0.02894547944217877,364.77017 - P4_LD,PySRFunction(X=>364.77017 - V71),37464.44553634929,193.5573443100243,120.91553831282906,0.05624711168870278,"[""P4_LD""]",
5,23278.826,(P4_HT_PO - P4_HT_LD) * 14.9947,0.23792401219103532,(-P4_HT_LD + P4_HT_PO)*14.9947,PySRFunction(X=>(-V68 + V69)*14.9947),23278.827310357115,152.5740060113685,88.32051014532706,0.4135917348801036,"[""P4_HT_LD"", ""P4_HT_PO""]",
7,22430.066,((P4_HT_PO - P4_HT_LD) * P3_LCP01D) * 0.003288798,0.01857095051141623,(-P4_HT_LD + P4_HT_PO)*P3_LCP01D*0.003288798,PySRFunction(X=>(-V68 + V69)*V61*0.003288798),22430.067747834113,149.76671108038033,69.5672755706795,0.4349725207731109,"[""P3_LCP01D"", ""P4_HT_LD"", ""P4_HT_PO""]",
9,20741.836,((P3_LCP01D * 0.0020106684) + 7.6703467) * (P4_HT_PO - P4_HT_LD),0.03912478377102626,(-P4_HT_LD + P4_HT_PO)*(P3_LCP01D*0.0020106684 + 7.6703467),PySRFunction(X=>(-V68 + V69)*(V61*0.0020106684 + 7.6703467)),20741.83790139667,144.02026906445033,75.20111898730086,0.47750008980286807,"[""P3_LCP01D"", ""P4_HT_LD"", ""P4_HT_PO""]",
11,20512.123,((P4_HT_PO - P4_HT_LD) * ((P4_HT_LD * -0.25100353) + 22.996748)) - 22.996748,0.005568323131667315,(22.996748 + P4_HT_LD*(-0.25100353))*(-P4_HT_LD + P4_HT_PO) - 1*22.996748,PySRFunction(X=>(22.996748 + V68*(-0.25100353))*(-V68 + V69) - 1*22.996748),20512.12189793114,143.22053588061715,83.869971305474,0.4832867800543381,"[""P4_HT_LD"", ""P4_HT_PO""]",
13,20371.596,((P4_HT_PO - P4_HT_LD) * (((P4_HT_LD * -0.30225173) - 737.57074) + P2_MSD)) - 30.942818,0.0034372497626015863,(-P4_HT_LD + P4_HT_PO)*(P2_MSD + P4_HT_LD*(-0.30225173) - 1*737.57074) - 1*30.942818,PySRFunction(X=>(-V68 + V69)*(V44 + V68*(-0.30225173) - 1*737.57074) - 1*30.942818),20371.597929821968,142.72910680664253,85.07537077713013,0.48682666697596155,"[""P2_MSD"", ""P4_HT_LD"", ""P4_HT_PO""]",
15,20371.588,(((P4_HT_PO - P4_HT_LD) * (((P4_HT_LD * -0.30225173) - 737.57074) + P2_MSD)) - 30.942818) + P1_B2004,1.963518610219589e-07,P1_B2004 + (-P4_HT_LD + P4_HT_PO)*(P2_MSD + P4_HT_LD*(-0.30225173) - 1*737.57074) - 1*30.942818,PySRFunction(X=>V0 + (-V68 + V69)*(V44 + V68*(-0.30225173) - 1*737.57074) - 1*30.942818),20371.58803086664,142.72907212921493,85.03534386626534,0.48682691633685693,"[""P1_B2004"", ""P2_MSD"", ""P4_HT_LD"", ""P4_HT_PO""]",
