complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,0.2136754,0.00311973,0.0,0.00311973000000000,PySRFunction(X=>0.00311973000000000),0.21367538135979952,0.4622503448996004,0.16550531057001025,-5.999645225074346e-13,[],
3,0.20280473,P1_FCV02D * -0.0019794127,0.02610722306788049,P1_FCV02D*(-0.0019794127),PySRFunction(X=>V10*(-0.0019794127)),0.2028047419237083,0.4503384748427657,0.19590132957302114,0.050874552635827075,"[""P1_FCV02D""]",
5,0.15043002,(P1_FCV02D - P1_FCV02Z) * -0.010527828,0.14937280112725665,(P1_FCV02D - P1_FCV02Z)*(-0.010527828),PySRFunction(X=>(V10 - V11)*(-0.010527828)),0.150430027054896,0.3878530998392252,0.16984258404837,0.29598802586581985,"[""P1_FCV02D"", ""P1_FCV02Z""]",
7,0.1466771,((P1_FCV02D - P1_FCV02Z) * -0.011119787) - -0.06287146,0.012632210292082393,(P1_FCV02D - P1_FCV02Z)*(-0.011119787) - 1*(-0.06287146),PySRFunction(X=>(V10 - V11)*(-0.011119787) - 1*(-0.06287146)),0.14667712702309776,0.38298449971649995,0.1822932793792823,0.3135515842314003,"[""P1_FCV02D"", ""P1_FCV02Z""]",
9,0.14628358,(((P1_FCV02D - P1_FCV02Z) + -5.154721) - P1_PIT02) * -0.011214812,0.0013432527419027106,(P1_FCV02D - P1_FCV02Z - P1_PIT02 - 5.154721)*(-0.011214812),PySRFunction(X=>(V10 - V11 - V28 - 5.154721)*(-0.011214812)),0.14628360209054356,0.38247039374380803,0.18148221226196493,0.31539327947045914,"[""P1_FCV02D"", ""P1_FCV02Z"", ""P1_PIT02""]",
11,0.14562675,((P1_FCV02D - P1_FCV02Z) + ((-5.154721 * P1_PIT02) + -1.4906427)) * -0.011214812,0.002250112589407768,(P1_FCV02D - P1_FCV02Z - 5.154721*P1_PIT02 - 1.4906427)*(-0.011214812),PySRFunction(X=>(V10 - V11 - 5.154721*V28 - 1.4906427)*(-0.011214812)),0.14562675302443448,0.3816107349439144,0.16511162005658592,0.31846733068744726,"[""P1_FCV02D"", ""P1_FCV02Z"", ""P1_PIT02""]",
