complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,0.023736032,0.00084080826,0.0,0.000840808260000000,PySRFunction(X=>0.000840808260000000),0.023736031906829432,0.15406502493048002,0.12080952910926779,-2.0672352718520415e-13,[],
3,0.016562559,11.9271 - P2_VT01,0.1799247825732463,11.9271 - P2_VT01,PySRFunction(X=>11.9271 - V51),0.016562558751461186,0.12869560501998967,0.09837351410398665,0.3022187189300517,"[""P2_VT01""]",
5,0.014470725,(P2_VXT02 * -0.20556493) - 0.6770296,0.06750851147662536,P2_VXT02*(-0.20556493) - 1*0.6770296,PySRFunction(X=>V56*(-0.20556493) - 1*0.6770296),0.014470726118397935,0.120294331198099,0.09567631294464936,0.3903477137542376,"[""P2_VXT02""]",
7,0.012407639,((P2_VYT02 * -0.04646018) * P2_VXT02) - 0.61034536,0.07690765586640942,P2_VYT02*(-0.04646018)*P2_VXT02 - 1*0.61034536,PySRFunction(X=>V58*(-0.04646018)*V56 - 1*0.61034536),0.01240763922720335,0.11138958311800681,0.08071413473509575,0.47726564929178683,"[""P2_VXT02"", ""P2_VYT02""]",
9,0.011595492,(((P2_VYT02 * -0.03362767) + -0.08743652) * P2_VXT02) - 0.7298632,0.033847964714051854,P2_VXT02*(P2_VYT02*(-0.03362767) - 0.08743652) - 1*0.7298632,PySRFunction(X=>V56*(V58*(-0.03362767) - 0.08743652) - 1*0.7298632),0.011595493463495754,0.10768237303986086,0.07834916736428504,0.5114813837033205,"[""P2_VXT02"", ""P2_VYT02""]",
11,0.010745171,((P2_VXT02 * (P2_VXT02 * 0.05488007)) - (P2_VXT03 * -0.28083688)) - 0.2386045,0.03807997877172589,P2_VXT02*P2_VXT02*0.05488007 - (-0.28083688)*P2_VXT03 - 1*0.2386045,PySRFunction(X=>V56*V56*0.05488007 - (-0.28083688)*V57 - 1*0.2386045),0.010745172069838847,0.10365892180530746,0.07477324407531516,0.5473054589739821,"[""P2_VXT02"", ""P2_VXT03""]",
