complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,0.0020051207,-0.0003829385,0.0,-0.000382938500000000,PySRFunction(X=>-0.000382938500000000),0.00200512091644959,0.0447785765344276,0.03636850636620954,-2.203279114709744e-09,[],
3,0.0019694706,P2_VXT03 * 0.0044015553,0.008969741388533924,P2_VXT03*0.0044015553,PySRFunction(X=>V57*0.0044015553),0.0019694707572575697,0.044378719644189484,0.03620332674328434,0.01777955362205841,"[""P2_VXT03""]",
5,0.0013292911,(P2_VYT02 * 0.053245112) + -0.21341412,0.19655949152746588,P2_VYT02*0.053245112 - 0.21341412,PySRFunction(X=>V58*0.053245112 - 0.21341412),0.0013292912837982833,0.03645944711317333,0.029966818384502245,0.33705180778782107,"[""P2_VYT02""]",
7,0.0010649821,((P2_VXT02 + P2_VYT02) * 0.04251165) + -0.030097611,0.11084390055372947,(P2_VXT02 + P2_VYT02)*0.04251165 - 0.030097611,PySRFunction(X=>(V56 + V58)*0.04251165 - 0.030097611),0.0010649823102240848,0.03263406671293182,0.025592601187324718,0.46886878300772417,"[""P2_VXT02"", ""P2_VYT02""]",
9,0.0010505307,((P2_VYT02 * 0.04835041) + (P2_VXT02 * 0.0361816)) + -0.07435976,0.006831263226770504,P2_VXT02*0.0361816 + P2_VYT02*0.04835041 - 0.07435976,PySRFunction(X=>V56*0.0361816 + V58*0.04835041 - 0.07435976),0.0010505308016849836,0.032411892904996825,0.02554974192542874,0.47607608330187834,"[""P2_VXT02"", ""P2_VYT02""]",
11,0.0008853677,((P2_VYT02 - ((P2_TripEx + -2.4684958) + P2_VYT03)) * 0.10160161) + 0.08031206,0.0855238525455453,(P2_VYT02 - (P2_TripEx + P2_VYT03 - 2.4684958))*0.10160161 + 0.08031206,PySRFunction(X=>(V58 - (V50 + V59 - 2.4684958))*0.10160161 + 0.08031206),0.0008853676046726926,0.029755127367778023,0.02266463207842215,0.5584467752742315,"[""P2_TripEx"", ""P2_VYT02"", ""P2_VYT03""]",
15,0.0008853647,((((P2_VYT02 - (P2_TripEx + -2.4684958)) - P2_VYT03) * 0.10160161) + (0.08031206 + P1_PCV01Z)) - P1_PCV01Z,8.471071066213625e-07,-P1_PCV01Z + P1_PCV01Z + (P2_VYT02 - P2_VYT03 - (P2_TripEx - 2.4684958))*0.10160161 + 0.08031206,PySRFunction(X=>-V24 + V24 + (V58 - V59 - (V50 - 2.4684958))*0.10160161 + 0.08031206),0.0008853676050891794,0.02975512737477659,0.02266463208311926,0.55844677506652,"[""P1_PCV01Z"", ""P2_TripEx"", ""P2_VYT02"", ""P2_VYT03""]",
