complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,0.00018764193,4.8728194e-5,0.0,4.87281940000000e-5,PySRFunction(X=>0.0000487281940000000),0.00018764199733674645,0.013698247965953399,0.010101051827210007,-1.9047092569834945e-08,[],
3,0.00018752592,P1_FCV01Z * 4.7776593e-6,0.0003092216022709557,P1_FCV01Z*4.7776593e-6,PySRFunction(X=>V9*4.7776593e-6),0.00018752592982721231,0.013694010728315218,0.0101856745130805,0.0006185392361929276,"[""P1_FCV01Z""]",
5,0.00018737366,(P1_TIT01 * -0.0008816744) - -0.031509012,0.0004061354466483196,P1_TIT01*(-0.0008816744) - 1*(-0.031509012),PySRFunction(X=>V36*(-0.0008816744) - 1*(-0.031509012)),0.00018737368080184918,0.013688450635548539,0.01024480937866737,0.0014299195797404796,"[""P1_TIT01""]",
7,0.0001873186,(-1.3258242e-6 - (P1_B4005 * -1.544936e-8)) * P1_B400B,0.00014694725852173543,P1_B400B*(-(-1.544936e-8)*P1_B4005 - 1.3258242e-6),PySRFunction(X=>V6*(-(-1.544936e-8)*V5 - 1.3258242e-6)),0.00018731860217302115,0.013686438622703174,0.010271248045111623,0.0017234499762340816,"[""P1_B4005"", ""P1_B400B""]",
9,0.00018730827,(-1.3258242e-6 - (P1_B4005 * -1.544936e-8)) * (P1_B400B + P1_FCV02Z),2.7574103274082666e-05,(P1_FCV02Z + P1_B400B)*(-(-1.544936e-8)*P1_B4005 - 1.3258242e-6),PySRFunction(X=>(V11 + V6)*(-(-1.544936e-8)*V5 - 1.3258242e-6)),0.0001873082526386513,0.013686060522979259,0.010283354682114342,0.0017786057234221442,"[""P1_B4005"", ""P1_B400B"", ""P1_FCV02Z""]",
11,0.00018730377,(P1_B400B + (3.1282442 * P4_HT_PO)) * (-1.3258242e-6 - (P1_B4005 * -1.544936e-8)),1.2012427577610043e-05,(P1_B400B + 3.1282442*P4_HT_PO)*(-(-1.544936e-8)*P1_B4005 - 1.3258242e-6),PySRFunction(X=>(V6 + 3.1282442*V69)*(-(-1.544936e-8)*V5 - 1.3258242e-6)),0.00018730377247722066,0.013685896845922106,0.010293901244497266,0.001802481836337022,"[""P1_B4005"", ""P1_B400B"", ""P4_HT_PO""]",
