complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,0.31306612,-0.0033284891,0.0,-0.00332848910000000,PySRFunction(X=>-0.00332848910000000),0.31306630392055135,0.5595232827332133,0.06014847903251157,-3.6312172602137593e-08,0.08443037269697068,0.2905690497919052,0.030563102293549617,-0.00013177203779157765,[],
3,0.31022745,2_PIT_003_PV * 2_FIT_002_PV,0.004554338056997157,2_FIT_002_PV*2_PIT_003_PV,PySRFunction(X=>2_FIT_002_PV*2_PIT_003_PV),0.3102274364261162,0.5569806427750575,0.06569810392201866,0.009067907321393842,0.08347887939944586,0.2889271177986688,0.03398476538051065,0.011139274711593705,"[""2_FIT_002_PV"", ""2_PIT_003_PV""]",
5,0.3059213,1.1427776 - (2_DPIT_001_PV * 0.0004586949),0.006988929396128939,1.1427776 - 0.0004586949*2_DPIT_001_PV,PySRFunction(X=>1.1427776 - 0.0004586949*2_DPIT_001_PV),0.30592132157394625,0.5531015472532564,0.08860442733466625,0.022822549563655592,0.08386029384908099,0.2895864186198672,0.054932688622829066,0.00662117657689143,"[""2_DPIT_001_PV""]",
7,0.30529517,2_FIT_002_PV * ((2_FIC_601_PV * 2_FIC_601_PV) * 2_FIC_601_PV),0.0010244001098650712,2_FIC_601_PV*2_FIC_601_PV*2_FIC_601_PV*2_FIT_002_PV,PySRFunction(X=>2_FIC_601_PV*2_FIC_601_PV*2_FIC_601_PV*2_FIT_002_PV),0.30529515586770306,0.5525352078082473,0.059976818507887775,0.024822655359581614,0.08406288568332647,0.28993600273737385,0.028609398776080527,0.00422134670865737,"[""2_FIC_601_PV"", ""2_FIT_002_PV""]",
9,0.3042555,2_FIT_002_PV * (2_FIC_601_PV * (2_FIC_601_PV * (2_FIC_601_PV - 2_FQ_401_PV))),0.0017056350839534963,2_FIC_601_PV*2_FIC_601_PV*2_FIT_002_PV*(2_FIC_601_PV - 2_FQ_401_PV),PySRFunction(X=>2_FIC_601_PV*2_FIC_601_PV*2_FIT_002_PV*(2_FIC_601_PV - 2_FQ_401_PV)),0.30425549898511667,0.5515935994780184,0.05886742716913867,0.028143539489616898,0.0842597298732257,0.2902752656931446,0.028307846024870686,0.0018896013642911713,"[""2_FIC_601_PV"", ""2_FIT_002_PV"", ""2_FQ_401_PV""]",
11,0.30351764,((2_FIT_002_PV * 2_MV_201_STATUS) * 2_FIC_601_PV) * (2_FIC_601_PV - (0.6221124 - 2_PIT_003_PV)),0.0012140391108899481,2_FIC_601_PV*2_FIT_002_PV*2_MV_201_STATUS*(2_FIC_601_PV - (0.6221124 - 2_PIT_003_PV)),PySRFunction(X=>2_FIC_601_PV*2_FIT_002_PV*2_MV_201_STATUS*(2_FIC_601_PV - (0.6221124 - 2_PIT_003_PV))),0.30351762675429017,0.5509243385023848,0.07127442746650674,0.030500459568142846,0.08408077020566104,0.2899668432867128,0.03922143717113574,0.004009493101440387,"[""2_FIC_601_PV"", ""2_FIT_002_PV"", ""2_MV_201_STATUS"", ""2_PIT_003_PV""]",
13,0.3032819,(2_FIC_601_PV * (((2_FIC_601_PV - 2_FIT_001_PV) + (0.4060244 * 1_P_005_STATUS)) * 2_FIC_601_PV)) * 2_FIT_002_PV,0.00038849734767446817,2_FIC_601_PV*2_FIC_601_PV*2_FIT_002_PV*(0.4060244*1_P_005_STATUS + 2_FIC_601_PV - 2_FIT_001_PV),PySRFunction(X=>2_FIC_601_PV*2_FIC_601_PV*2_FIT_002_PV*(0.4060244*1_P_005_STATUS + 2_FIC_601_PV - 2_FIT_001_PV)),0.3032819413640288,0.5507103970001191,0.06148726470564393,0.03125328858828369,0.08437734882544844,0.29047779403157215,0.03026878810846385,0.0004963296380848803,"[""1_P_005_STATUS"", ""2_FIC_601_PV"", ""2_FIT_001_PV"", ""2_FIT_002_PV""]",
15,0.3030049,((2_FIC_601_PV * (((2_FIC_601_PV - 2_FIT_001_PV) + (0.4060244 * 1_P_005_STATUS)) * 2_FIC_601_PV)) + -0.035104014) * 2_FIT_002_PV,0.0004568795152286373,2_FIT_002_PV*(2_FIC_601_PV*2_FIC_601_PV*(0.4060244*1_P_005_STATUS + 2_FIC_601_PV - 2_FIT_001_PV) - 0.035104014),PySRFunction(X=>2_FIT_002_PV*(2_FIC_601_PV*2_FIC_601_PV*(0.4060244*1_P_005_STATUS + 2_FIC_601_PV - 2_FIT_001_PV) - 0.035104014)),0.3030048705344857,0.5504587818669857,0.06741477948024721,0.03213831146086488,0.0844062551282133,0.2905275462468461,0.03619753068763697,0.00015391599138636636,"[""1_P_005_STATUS"", ""2_FIC_601_PV"", ""2_FIT_001_PV"", ""2_FIT_002_PV""]",
