complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,31481.182,P4_HT_PS,0.0,P4_HT_PS,PySRFunction(X=>V70),31481.18914402174,177.42939199586337,59.857489130434786,4.803073767689625e-05,"[""P4_HT_PS""]",
3,30481.92,P3_PIT01 * -0.023164444,0.01612812476654961,P3_PIT01*(-0.023164444),PySRFunction(X=>V66*(-0.023164444)),30481.92386605835,174.59073247471744,68.52340415469233,0.0317881685686745,"[""P3_PIT01""]",
5,29829.857,(P4_HT_FD * 26.598927) * P3_PIT01,0.010811958138527696,P4_HT_FD*26.598927*P3_PIT01,PySRFunction(X=>V67*26.598927*V66),29829.860138301083,172.71323093006245,61.358299479838706,0.05249997858552169,"[""P3_PIT01"", ""P4_HT_FD""]",
7,29213.463,(65.78122 - P4_HT_LD) - (P3_PIT01 * 0.04676369),0.010440070010821237,-0.04676369*P3_PIT01 - P4_HT_LD + 65.78122,PySRFunction(X=>-0.04676369*V66 - V68 + 65.78122),29213.46404734687,170.9194665547107,72.602014600505,0.07207886050689627,"[""P3_PIT01"", ""P4_HT_LD""]",
9,29114.164,(65.8543 - P4_HT_LD) - ((0.046467174 - P4_HT_FD) * P3_PIT01),0.0017024367532120506,-P3_PIT01*(0.046467174 - P4_HT_FD) - P4_HT_LD + 65.8543,PySRFunction(X=>-V66*(0.046467174 - V67) - V68 + 65.8543),29114.16604984846,170.62873746777962,72.4887815684443,0.07523290998349297,"[""P3_PIT01"", ""P4_HT_FD"", ""P4_HT_LD""]",
11,28609.684,(73.8375 - P4_HT_LD) - (((P3_PIT01 * -2.558395e-5) - -0.128745) * P3_PIT01),0.008739764621747631,-P3_PIT01*(P3_PIT01*(-2.558395e-5) - 1*(-0.128745)) - P4_HT_LD + 73.8375,PySRFunction(X=>-V66*(V66*(-2.558395e-5) - 1*(-0.128745)) - V68 + 73.8375),28609.68252254285,169.14396980839385,76.47621858497288,0.09125705996975364,"[""P3_PIT01"", ""P4_HT_LD""]",
13,28609.43,(73.8375 - P4_HT_LD) - (((P3_PIT01 * -2.558395e-5) - -0.128745) * (P3_PIT01 - 4.3793006)),4.439076075214046e-06,-P4_HT_LD - (P3_PIT01 - 1*4.3793006)*(P3_PIT01*(-2.558395e-5) - 1*(-0.128745)) + 73.8375,PySRFunction(X=>-V68 - (V66 - 1*4.3793006)*(V66*(-2.558395e-5) - 1*(-0.128745)) + 73.8375),28609.429417988333,169.1432216140757,76.55053581751947,0.09126509944998307,"[""P3_PIT01"", ""P4_HT_LD""]",
15,28580.05,((73.8375 - P4_HT_LD) - (((P3_PIT01 * -2.558395e-5) - -0.128745) * (P3_PIT01 - 4.3793006))) * 1.0773067,0.0005137308921964783,(-P4_HT_LD - (P3_PIT01 - 1*4.3793006)*(P3_PIT01*(-2.558395e-5) - 1*(-0.128745)) + 73.8375)*1.0773067,PySRFunction(X=>(-V68 - (V66 - 1*4.3793006)*(V66*(-2.558395e-5) - 1*(-0.128745)) + 73.8375)*1.0773067),28580.04852693664,169.0563471950599,78.22033365431723,0.09219833865296911,"[""P3_PIT01"", ""P4_HT_LD""]",
