complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,516.2035,S_PU6,0.0,S_PU6,PySRFunction(X=>S_PU6),516.203486290972,22.720111933944604,10.87574376580922,3.761497145016168e-05,509.8069189019302,22.57890428922383,10.760185291778008,2.5775289239970967e-05,"[""S_PU6""]",
3,318.18097,41.705242 - F_PU7,0.2419403793089689,41.705242 - F_PU7,PySRFunction(X=>41.705242 - F_PU7),318.18110737031895,17.837631775836133,12.874285852528054,0.38363620656040165,317.28732421796724,17.81256085513723,12.857864610680707,0.3776484110321633,"[""F_PU7""]",
5,250.60641,(P_J415 * -2.1654692) + 179.15218,0.11936834410756103,179.15218 + P_J415*(-2.1654692),PySRFunction(X=>179.15218 + P_J415*(-2.1654692)),250.6064479616288,15.830554253140626,10.996979500060757,0.5145383011497375,245.61291223871459,15.672042376114051,10.932166707025816,0.5182360764662218,"[""P_J415""]",
7,242.68167,((P_J415 * -2.173698) - -183.39891) - L_T4,0.016066518102862956,-L_T4 + P_J415*(-2.173698) - 1*(-183.39891),PySRFunction(X=>-L_T4 + P_J415*(-2.173698) - 1*(-183.39891)),242.68168779532098,15.578244053657684,10.8185421027005,0.5298897319074398,237.76609380812607,15.419665813762828,10.76349388845435,0.5336274253978421,"[""L_T4"", ""P_J415""]",
9,193.16136,((L_T4 * -13.979503) + (P_J415 * -2.2854674)) + 238.91559,0.11411234138234858,L_T4*(-13.979503) + P_J415*(-2.2854674) + 238.91559,PySRFunction(X=>L_T4*(-13.979503) + P_J415*(-2.2854674) + 238.91559),193.16139394353704,13.898251470725986,11.107755540168448,0.625817854173999,183.02905393821547,13.52882308030582,10.694605420169221,0.6409928356687944,"[""L_T4"", ""P_J415""]",
11,188.69313,((P_J415 * -0.07226504) + ((L_T4 * -0.49498007) + 7.7326016)) * P_J422,0.011701928529613628,P_J422*(L_T4*(-0.49498007) + P_J415*(-0.07226504) + 7.7326016),PySRFunction(X=>P_J422*(L_T4*(-0.49498007) + P_J415*(-0.07226504) + 7.7326016)),188.69315710558996,13.736562783520117,10.938436826005065,0.6344734887909792,180.16298039965673,13.422480411595195,10.554981369741812,0.646614571189484,"[""L_T4"", ""P_J415"", ""P_J422""]",
13,161.64136,(P_J415 * -2.3745964) + ((((L_T4 * -11.357645) + 65.27454) * L_T4) + 111.535645),0.07737099539133763,L_T4*(65.27454 + L_T4*(-11.357645)) + P_J415*(-2.3745964) + 111.535645,PySRFunction(X=>L_T4*(65.27454 + L_T4*(-11.357645)) + P_J415*(-2.3745964) + 111.535645),161.64134369626842,12.713824904263406,9.648717770293423,0.6868768463322039,149.66866683980172,12.233914616336087,9.224075411008373,0.7064284466578331,"[""L_T4"", ""P_J415""]",
