complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,1.5253127e-06,1.304599e-5,0.0,1.30459900000000e-5,PySRFunction(X=>0.0000130459900000000),1.5253128656009277e-06,0.0012350355726054726,0.00043596666357379864,-7.771561172376096e-15,6.426079156055432e-07,0.00080162829017291,0.00038457138583308234,-0.00026492506647368685,[],
3,1.5164696e-06,AIT504 * 6.7863766e-6,0.0029072182166698436,AIT504*6.7863766e-6,PySRFunction(X=>AIT504*6.7863766e-6),1.5164696825201351e-06,0.0012314502355028948,0.00048200377580906207,0.00579761915093846,6.496369384221746e-07,0.0008060005821475408,0.0004340830641203957,-0.01120609900819658,"[""AIT504""]",
5,1.2783792e-06,(P501 - P402) * -0.024352519,0.08539598811353295,(-P402 + P501)*(-0.024352519),PySRFunction(X=>(-P402 + P501)*(-0.024352519)),1.278379181085357e-06,0.0011306543154675336,0.00042920075822621583,0.16189051445407965,6.42437717750463e-07,0.0008015221255526656,0.00037556701717954695,0.0,"[""P402"", ""P501""]",
7,1.2584134e-06,(P402 - P501) * (FIT201 + -2.445926),0.007870652205942042,(FIT201 - 2.445926)*(P402 - P501),PySRFunction(X=>(FIT201 - 2.445926)*(P402 - P501)),1.2584132608597369e-06,0.0011217902035852054,0.00042886763050531347,0.1749802357013691,6.42437717750463e-07,0.0008015221255526656,0.00037556701717954695,0.0,"[""FIT201"", ""P402"", ""P501""]",
9,1.1377069e-06,((P501 - P402) * -9.839807) * (FIT201 + -2.4678037),0.05041848786742268,(-P402 + P501)*(-9.839807)*(FIT201 - 2.4678037),PySRFunction(X=>(-P402 + P501)*(-9.839807)*(FIT201 - 2.4678037)),1.1377068778254205e-06,0.0010666334317962383,0.00042704888394412896,0.25411572702023544,6.42437717750463e-07,0.0008015221255526656,0.00037556701717954695,0.0,"[""FIT201"", ""P402"", ""P501""]",
11,9.2363746e-07,((0.0026637157 * AIT202) * (P402 - P501)) * (FIT101 - PIT502),0.10422519452686164,0.0026637157*AIT202*(FIT101 - PIT502)*(P402 - P501),PySRFunction(X=>0.0026637157*AIT202*(FIT101 - PIT502)*(P402 - P501)),9.236374453708749e-07,0.0009610605836110827,0.0004241283532076826,0.39446033256462665,6.42437717750463e-07,0.0008015221255526656,0.00037556701717954695,0.0,"[""FIT101"", ""AIT202"", ""P402"", ""P501"", ""PIT502""]",
13,8.3219425e-07,((FIT101 - PIT502) * ((0.0026637157 * AIT202) * (P402 - P501))) * UV401,0.05212687410654032,(FIT101 - PIT502)*0.0026637157*AIT202*(P402 - P501)*UV401,PySRFunction(X=>(FIT101 - PIT502)*0.0026637157*AIT202*(P402 - P501)*UV401),8.321941676613742e-07,0.000912246769060529,0.0004234611659000317,0.45441083830790285,6.42437717750463e-07,0.0008015221255526656,0.00037556701717954695,0.0,"[""FIT101"", ""AIT202"", ""P402"", ""UV401"", ""P501"", ""PIT502""]",
15,7.764401e-07,(((FIT101 - PIT502) * ((0.0026637157 * AIT202) * (P402 - P501))) * UV401) * 0.85894805,0.034673194266178264,(FIT101 - PIT502)*0.0026637157*AIT202*(P402 - P501)*UV401*0.85894805,PySRFunction(X=>(FIT101 - PIT502)*0.0026637157*AIT202*(P402 - P501)*UV401*0.85894805),7.764400998801246e-07,0.000881158385240772,0.0004213464615556101,0.4909633837158802,6.42437717750463e-07,0.0008015221255526656,0.00037556701717954695,0.0,"[""FIT101"", ""AIT202"", ""P402"", ""UV401"", ""P501"", ""PIT502""]",
