complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,6.7545743,2_LS_501_AL,0.0,2_LS_501_AL,PySRFunction(X=>2_LS_501_AL),6.754573694179483,2.5989562701552873,0.19060510387420654,5.623315941671869e-05,2.21448564474413,1.4881147955531286,0.09138449015756132,-0.0011404338742566633,"[""2_LS_501_AL""]",
3,6.691416,2_FQ_401_PV * 2_FIT_003_PV,0.004697219252403897,2_FIT_003_PV*2_FQ_401_PV,PySRFunction(X=>2_FIT_003_PV*2_FQ_401_PV),6.691415473885831,2.5867770437140174,0.24914297655729828,0.009406145021626955,2.2352180509413233,1.4950645641380587,0.14346498318600087,-0.01051328764947912,"[""2_FIT_003_PV"", ""2_FQ_401_PV""]",
5,6.582008,(2_LS_501_AL * 3_AIT_003_PV) * 2_FIC_201_PV,0.008242822489934118,3_AIT_003_PV*2_FIC_201_PV*2_LS_501_AL,PySRFunction(X=>3_AIT_003_PV*2_FIC_201_PV*2_LS_501_AL),6.582007530114354,2.5655423461939493,0.19188999712932855,0.025602843195400182,2.2490771063087474,1.499692337217453,0.09465068775545141,-0.016778788054307103,"[""2_FIC_201_PV"", ""2_LS_501_AL"", ""3_AIT_003_PV""]",
7,6.383382,2_FIT_003_PV + ((LEAK_DIFF_PRESSURE * -0.11256748) + 6.922297),0.01532090750303845,LEAK_DIFF_PRESSURE*(-0.11256748) + 2_FIT_003_PV + 6.922297,PySRFunction(X=>LEAK_DIFF_PRESSURE*(-0.11256748) + 2_FIT_003_PV + 6.922297),6.383382484734069,2.5265356686051494,0.4135173202037811,0.055007197201870195,2.1420933558595388,1.4635892032464364,0.32435417173913234,0.031587187402079886,"[""2_FIT_003_PV"", ""LEAK_DIFF_PRESSURE""]",
9,6.371406,(((LEAK_DIFF_PRESSURE * -0.107809566) + 6.336347) + 2_FIT_003_PV) + 2_FIT_002_PV,0.0009389417934185673,LEAK_DIFF_PRESSURE*(-0.107809566) + 2_FIT_002_PV + 2_FIT_003_PV + 6.336347,PySRFunction(X=>LEAK_DIFF_PRESSURE*(-0.107809566) + 2_FIT_002_PV + 2_FIT_003_PV + 6.336347),6.371406532604592,2.5241645216991286,0.3546741294980049,0.05678011126366678,2.0943951120339115,1.4472025124473462,0.2555788282324713,0.05315094900602835,"[""2_FIT_002_PV"", ""2_FIT_003_PV"", ""LEAK_DIFF_PRESSURE""]",
11,6.3560243,(((LEAK_DIFF_PRESSURE * -0.09362682) + (2_FIT_002_PV + 2_FIT_003_PV)) + 5.424859) * 1.2913703,0.0012085477685761738,(LEAK_DIFF_PRESSURE*(-0.09362682) + 2_FIT_002_PV + 2_FIT_003_PV + 5.424859)*1.2913703,PySRFunction(X=>(LEAK_DIFF_PRESSURE*(-0.09362682) + 2_FIT_002_PV + 2_FIT_003_PV + 5.424859)*1.2913703),6.356025278209108,2.521115879567837,0.40450954858556687,0.05905714459771816,2.1074419250132554,1.4517031118700736,0.3088338391433029,0.0472526529218712,"[""2_FIT_002_PV"", ""2_FIT_003_PV"", ""LEAK_DIFF_PRESSURE""]",
