complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,11.670068,-0.020849608,0.0,-0.0208496080000000,PySRFunction(X=>-0.0208496080000000),11.670071766185586,3.4161486744849947,2.0636353892017825,-3.438662687926808e-10,[],
3,11.6684265,P4_ST_FD * -25.655226,7.033444263969616e-05,P4_ST_FD*(-25.655226),PySRFunction(X=>V72*(-25.655226)),11.668427060413366,3.415907940857506,2.0685930331918136,0.00014093330296449658,"[""P4_ST_FD""]",
5,11.618394,(P4_ST_TT01 * -0.009420604) + 260.06427,0.0021485362068549606,260.06427 + P4_ST_TT01*(-0.009420604),PySRFunction(X=>260.06427 + V78*(-0.009420604)),11.61839612752924,3.408576847825092,2.1300041756007984,0.004428047718686989,"[""P4_ST_TT01""]",
7,11.494345,P1_TIT01 + ((P4_ST_TT01 * -0.028144367) + 741.3437),0.0053671782968319134,P1_TIT01 + P4_ST_TT01*(-0.028144367) + 741.3437,PySRFunction(X=>V36 + V78*(-0.028144367) + 741.3437),11.494343849025505,3.3903309350306063,2.1639887881071673,0.015057997648029953,"[""P1_TIT01"", ""P4_ST_TT01""]",
9,11.493847,(P1_TIT01 + (741.3437 + (-0.028144367 * P4_ST_TT01))) * 1.032696,2.1663295663994206e-05,(P1_TIT01 - 0.028144367*P4_ST_TT01 + 741.3437)*1.032696,PySRFunction(X=>(V36 - 0.028144367*V78 + 741.3437)*1.032696),11.493846358031814,3.390257565146314,2.167557381694901,0.015100627291088742,"[""P1_TIT01"", ""P4_ST_TT01""]",
11,11.493672,(575.696 + ((P4_ST_TT01 * -0.021871556) - (P1_TIT01 * -0.7886938))) * P1_PIT01,7.6128267693395215e-06,P1_PIT01*(-(-0.7886938)*P1_TIT01 + P4_ST_TT01*(-0.021871556) + 575.696),PySRFunction(X=>V27*(-(-0.7886938)*V36 + V78*(-0.021871556) + 575.696)),11.4936719924249,3.390231849361471,2.173376618152102,0.015115568553701886,"[""P1_PIT01"", ""P1_TIT01"", ""P4_ST_TT01""]",
