complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,6.5560926e-06,8.694638e-6,0.0,8.69463800000000e-6,PySRFunction(X=>0.00000869463800000000),6.5560936994497515e-06,0.0025604870043508814,0.0005148849086053725,-2.800793597046436e-09,[],
3,4.1801695e-06,P4_HT_FD * -0.7731825,0.22502149464710555,P4_HT_FD*(-0.7731825),PySRFunction(X=>V67*(-0.7731825)),4.180169494290483e-06,0.0020445462807895747,0.0006284274961236287,0.3623993649832806,"[""P4_HT_FD""]",
5,3.697437e-06,P4_HT_PO * (P4_HT_FD * -0.01614606),0.06135595951782711,P4_HT_PO*P4_HT_FD*(-0.01614606),PySRFunction(X=>V69*V67*(-0.01614606)),3.6974370052857913e-06,0.0019228720720021368,0.000510935812654691,0.4360304801696363,"[""P4_HT_FD"", ""P4_HT_PO""]",
7,3.6173597e-06,(P4_HT_FD - 0.0003751024) * (P4_HT_PO * -0.016580816),0.010947740918552662,(P4_HT_FD - 1*0.0003751024)*P4_HT_PO*(-0.016580816),PySRFunction(X=>(V67 - 1*0.0003751024)*V69*(-0.016580816)),3.6173596237779265e-06,0.0019019357570059844,0.0005650593135208484,0.4482446713333267,"[""P4_HT_FD"", ""P4_HT_PO""]",
9,3.5756916e-06,(0.17925869 - (P4_HT_PO * -0.013717547)) * (0.00033348709 - P4_HT_FD),0.00579289154974661,(0.00033348709 - P4_HT_FD)*(0.17925869 - (-0.013717547)*P4_HT_PO),PySRFunction(X=>(0.00033348709 - V67)*(0.17925869 - (-0.013717547)*V69)),3.5756916922540737e-06,0.0018909499444073271,0.0005751660772741714,0.4546002747689598,"[""P4_HT_FD"", ""P4_HT_PO""]",
11,3.5756314e-06,((0.1736553 - (P4_HT_PO * -0.013717547)) * (0.00033348709 - P4_HT_FD)) * 1.0055295,8.418022791228828e-06,(0.1736553 - (-0.013717547)*P4_HT_PO)*(0.00033348709 - P4_HT_FD)*1.0055295,PySRFunction(X=>(0.1736553 - (-0.013717547)*V69)*(0.00033348709 - V67)*1.0055295),3.5756314962696678e-06,0.0018909340274768096,0.0005742127450789469,0.45460945645356265,"[""P4_HT_FD"", ""P4_HT_PO""]",
