complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,8.405809,-0.02991294,0.0,-0.0299129400000000,PySRFunction(X=>-0.0299129400000000),8.405810597530198,2.899277599252993,2.1332107750334375,-6.742251201785621e-11,[],
3,8.355339,P4_HT_FD * -112.59823,0.0030111393644636675,P4_HT_FD*(-112.59823),PySRFunction(X=>V67*(-112.59823)),8.35533968729849,2.890560445190256,2.127514851387266,0.0060042882340459736,"[""P4_HT_FD""]",
5,7.741555,(P2_SIT02 * -0.15697178) + 123.017715,0.03814908195735104,123.017715 + P2_SIT02*(-0.15697178),PySRFunction(X=>123.017715 + V49*(-0.15697178)),7.741555697399589,2.7823651265424507,2.070268071381942,0.07902330083476139,"[""P2_SIT02""]",
7,7.6603885,142.70657 - (P1_PCV02Z + (P2_SIT02 * 0.16698074)),0.005269935666882522,142.70657 - (P1_PCV02Z + P2_SIT02*0.16698074),PySRFunction(X=>142.70657 - (V26 + V49*0.16698074)),7.660389151412832,2.7677408027871455,2.058393875785496,0.0886793054580487,"[""P1_PCV02Z"", ""P2_SIT02""]",
9,7.456209,(((P2_SIT02 * -0.034142658) - P1_PCV02Z) + 38.60224) * 6.4969835,0.013507796187872517,(-P1_PCV02Z + P2_SIT02*(-0.034142658) + 38.60224)*6.4969835,PySRFunction(X=>(-V26 + V49*(-0.034142658) + 38.60224)*6.4969835),7.4562097504725795,2.730606114120559,2.032484145626063,0.1129695745028938,"[""P1_PCV02Z"", ""P2_SIT02""]",
11,7.2048783,(0.30552375 * (((-0.034142658 * P2_SIT02) - P1_PCV02Z) + 38.60224)) * P4_HT_PO,0.017144384922679452,0.30552375*P4_HT_PO*(-P1_PCV02Z - 0.034142658*P2_SIT02 + 38.60224),PySRFunction(X=>0.30552375*V69*(-V26 - 0.034142658*V49 + 38.60224)),7.204878345461387,2.6841904450804877,1.9830493869093688,0.1428692970950236,"[""P1_PCV02Z"", ""P2_SIT02"", ""P4_HT_PO""]",
13,7.1918097,(0.30552375 * (((-0.034142658 * P2_SIT02) - P1_PCV02Z) + 38.60224)) * (P4_HT_PO + 0.53071815),0.0009077506986021597,0.30552375*(P4_HT_PO + 0.53071815)*(-P1_PCV02Z - 0.034142658*P2_SIT02 + 38.60224),PySRFunction(X=>0.30552375*(V69 + 0.53071815)*(-V26 - 0.034142658*V49 + 38.60224)),7.19180950753362,2.6817549305508175,1.9817762985763836,0.14442403566271023,"[""P1_PCV02Z"", ""P2_SIT02"", ""P4_HT_PO""]",
15,7.156034,0.30552375 * ((((-0.034142658 * P2_SIT02) - P1_PCV02Z) + 38.60224) * ((P4_HT_PO + 1.221885) - -1.1264395)),0.002493459985435444,0.30552375*(-P1_PCV02Z - 0.034142658*P2_SIT02 + 38.60224)*(P4_HT_PO - 1*(-1.1264395) + 1.221885),PySRFunction(X=>0.30552375*(-V26 - 0.034142658*V49 + 38.60224)*(V69 - 1*(-1.1264395) + 1.221885)),7.156034030373237,2.6750764531828315,1.9786933963094704,0.14868007697457442,"[""P1_PCV02Z"", ""P2_SIT02"", ""P4_HT_PO""]",
