complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,1.9770917,P4_ST_FD,0.0,P4_ST_FD,PySRFunction(X=>V72),1.9770917535679837,1.4060909478294723,0.6826084313054083,0.0003873314168667541,"[""P4_ST_FD""]",
3,1.8858191,P4_HT_FD * -143.64026,0.02363233209817986,P4_HT_FD*(-143.64026),PySRFunction(X=>V67*(-143.64026)),1.8858193192554147,1.3732513678330762,0.699565655200398,0.046534446980225797,"[""P4_HT_FD""]",
5,0.6120167,(P4_HT_LD - P4_HT_PO) * 0.13654365,0.56267898579303,(P4_HT_LD - P4_HT_PO)*0.13654365,PySRFunction(X=>(V68 - V69)*0.13654365),0.6120167016042749,0.7823149631729377,0.27555297315069865,0.6905658793002194,"[""P4_HT_LD"", ""P4_HT_PO""]",
7,0.5992618,(P4_HT_LD * 0.13751529) - (P4_HT_PO * 0.13993198),0.010530502660167742,P4_HT_LD*0.13751529 - 0.13993198*P4_HT_PO,PySRFunction(X=>V68*0.13751529 - 0.13993198*V69),0.5992619038465793,0.7741200836088541,0.291649615876984,0.6970146732931128,"[""P4_HT_LD"", ""P4_HT_PO""]",
9,0.52633834,((P4_HT_LD - P4_HT_PO) * 0.1362296) - (P4_HT_FD * 138.62186),0.06487716325475598,-138.62186*P4_HT_FD + (P4_HT_LD - P4_HT_PO)*0.1362296,PySRFunction(X=>-138.62186*V67 + (V68 - V69)*0.1362296),0.526338315326373,0.7254917748164847,0.2157897633458362,0.7338846581037773,"[""P4_HT_FD"", ""P4_HT_LD"", ""P4_HT_PO""]",
11,0.52595025,((0.1362296 * (P4_HT_LD - P4_HT_PO)) - (138.62186 * P4_HT_FD)) - 0.019693712,0.0003688056881769989,-138.62186*P4_HT_FD + 0.1362296*(P4_HT_LD - P4_HT_PO) - 1*0.019693712,PySRFunction(X=>-138.62186*V67 + 0.1362296*(V68 - V69) - 1*0.019693712),0.5259502435487727,0.7252242712077228,0.21559021235334322,0.7340808662284173,"[""P4_HT_FD"", ""P4_HT_LD"", ""P4_HT_PO""]",
13,0.5242414,(((0.1362296 * P4_HT_LD) - (P4_HT_PO * 0.13654365)) - (138.62186 * P4_HT_FD)) - 0.019693712,0.0016271806276343334,-138.62186*P4_HT_FD + 0.1362296*P4_HT_LD - 0.13654365*P4_HT_PO - 1*0.019693712,PySRFunction(X=>-138.62186*V67 + 0.1362296*V68 - 0.13654365*V69 - 1*0.019693712),0.5242413936521649,0.7240451599535521,0.2140845846777134,0.7349448564819164,"[""P4_HT_FD"", ""P4_HT_LD"", ""P4_HT_PO""]",
