complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,holdout_mse,holdout_rmse,holdout_mae,holdout_r2_against_constant,equation_features,evaluation_error
1,565.18933,S_PU4,0.0,S_PU4,PySRFunction(X=>S_PU4),565.1893911387295,23.773712186756395,10.30694335018663,0.00944070581826062,560.7498772018537,23.6801578795804,10.359836983354125,0.008560028975254874,"[""S_PU4""]",
3,508.1195,P_J14 - P_J422,0.05322205811187252,P_J14 - P_J422,PySRFunction(X=>P_J14 - P_J422),508.1195280435891,22.541506782901383,12.839116188761306,0.10946219276208558,506.7626930686821,22.511390296218536,12.970694217507697,0.1040126620454388,"[""P_J14"", ""P_J422""]",
5,441.80264,L_T1 * (27.468645 - P_J300),0.06992669480627005,L_T1*(27.468645 - P_J300),PySRFunction(X=>L_T1*(27.468645 - P_J300)),441.8027039634807,21.019103310167175,12.416176049580644,0.22569004042358298,441.32122904963506,21.007646918435082,12.462334234882242,0.21971716030519584,"[""L_T1"", ""P_J300""]",
7,419.99664,(S_PU7 * (27.238165 - P_J300)) * L_T3,0.025308277638649502,L_T3*S_PU7*(27.238165 - P_J300),PySRFunction(X=>L_T3*S_PU7*(27.238165 - P_J300)),419.9967127191638,20.493821330322067,12.151868774740437,0.26390754350230217,432.7569339752106,20.80281072295786,12.263711830840704,0.2348593561498118,"[""L_T3"", ""S_PU7"", ""P_J300""]",
9,409.33768,(S_PU7 * ((27.240473 - P_J300) * L_T3)) * 1.3466057,0.01285313618515384,S_PU7*(27.240473 - P_J300)*L_T3*1.3466057,PySRFunction(X=>S_PU7*(27.240473 - P_J300)*L_T3*1.3466057),409.33770766603436,20.232095978074895,13.232552090408461,0.2825886735582551,427.5596868541879,20.677516457596834,13.37558558530155,0.24404840592863208,"[""L_T3"", ""S_PU7"", ""P_J300""]",
11,363.10355,L_T3 * (((0.93179053 - S_V2) * L_T1) * (L_T3 - L_T2)),0.05992619179082574,L_T1*L_T3*(0.93179053 - S_V2)*(-L_T2 + L_T3),PySRFunction(X=>L_T1*L_T3*(0.93179053 - S_V2)*(-L_T2 + L_T3)),363.10355651215065,19.055276343106407,11.102656293174018,0.3636193313379613,368.46847175379065,19.19553259885723,11.407828771816813,0.3485252769344651,"[""L_T1"", ""L_T2"", ""L_T3"", ""S_V2""]",
13,348.3372,(L_T3 - L_T2) * (((0.93179053 - S_V2) * L_T1) * (L_T3 - L_T2)),0.02075853957289699,L_T1*(0.93179053 - S_V2)*(-L_T2 + L_T3)*(-L_T2 + L_T3),PySRFunction(X=>L_T1*(0.93179053 - S_V2)*(-L_T2 + L_T3)*(-L_T2 + L_T3)),348.3371616236305,18.66379279845419,9.678292640329225,0.3894991336267326,343.546485018551,18.53500701425686,9.838070501479411,0.39258886894087175,"[""L_T1"", ""L_T2"", ""L_T3"", ""S_V2""]",
15,324.41617,((L_T3 - L_T2) * ((0.93179053 - S_V2) * L_T1)) * ((L_T3 - L_T2) + S_PU7),0.03557190463968482,L_T1*(0.93179053 - S_V2)*(-L_T2 + L_T3)*(-L_T2 + L_T3 + S_PU7),PySRFunction(X=>L_T1*(0.93179053 - S_V2)*(-L_T2 + L_T3)*(-L_T2 + L_T3 + S_PU7)),324.4162067079855,18.011557586949152,9.458862311735652,0.4314233533465227,323.2575152995846,17.979363595510954,9.657950537775374,0.4284610043939715,"[""L_T1"", ""L_T2"", ""L_T3"", ""S_PU7"", ""S_V2""]",
