complexity,loss,equation,score,sympy_format,lambda_format,fit_mse,fit_rmse,fit_mae,fit_r2_against_constant,equation_features,evaluation_error
1,7.045413,P4_HT_FD,0.0,P4_HT_FD,PySRFunction(X=>V67),7.0454124496694375,2.654319583183125,1.8977721973305612,0.0003999337615938625,"[""P4_HT_FD""]",
3,6.556567,P4_HT_FD * P4_ST_LD,0.035954811982724065,P4_HT_FD*P4_ST_LD,PySRFunction(X=>V67*V74),6.5565673679201835,2.5605794984573675,1.825611835214593,0.06975706218915667,"[""P4_HT_FD"", ""P4_ST_LD""]",
5,6.1574144,(P4_ST_LD - P4_ST_PO) * 0.08419795,0.03140509681690781,(P4_ST_LD - P4_ST_PO)*0.08419795,PySRFunction(X=>(V74 - V75)*0.08419795),6.157415566187782,2.4814140255482924,1.7210274075904062,0.12638854690366874,"[""P4_ST_LD"", ""P4_ST_PO""]",
7,6.1535735,(P4_ST_LD - P4_ST_PO) * (P4_HT_FD + 0.08435741),0.0003119895946466749,(P4_HT_FD + 0.08435741)*(P4_ST_LD - P4_ST_PO),PySRFunction(X=>(V67 + 0.08435741)*(V74 - V75)),6.153573727930069,2.480639781977639,1.7202293359889933,0.12693362525136254,"[""P4_HT_FD"", ""P4_ST_LD"", ""P4_ST_PO""]",
9,5.4682755,((P4_HT_FD + 0.09306545) * P4_ST_LD) - (P4_ST_PO * 0.09306457),0.059034834167827316,P4_ST_LD*(P4_HT_FD + 0.09306545) - 0.09306457*P4_ST_PO,PySRFunction(X=>V74*(V67 + 0.09306545) - 0.09306457*V75),5.4682755698285685,2.338434427096165,1.6449071962937065,0.22416343104697045,"[""P4_HT_FD"", ""P4_ST_LD"", ""P4_ST_PO""]",
11,5.0876927,(((P4_HT_FD + 0.07587518) * P4_ST_LD) - (P1_B2016 * 23.427849)) - -7.4365053,0.03606943722193501,-23.427849*P1_B2016 + P4_ST_LD*(P4_HT_FD + 0.07587518) - 1*(-7.4365053),PySRFunction(X=>-23.427849*V1 + V74*(V67 + 0.07587518) - 1*(-7.4365053)),5.087693033975048,2.255591504234543,1.6273831424298493,0.2781603163629194,"[""P1_B2016"", ""P4_HT_FD"", ""P4_ST_LD""]",
13,5.087087,((((P4_HT_FD + 0.07612107) * P4_ST_LD) - (P1_B2016 * 23.570734)) + 7.554536) + P4_HT_FD,5.952954447899163e-05,-23.570734*P1_B2016 + P4_HT_FD + P4_ST_LD*(P4_HT_FD + 0.07612107) + 7.554536,PySRFunction(X=>-23.570734*V1 + V67 + V74*(V67 + 0.07612107) + 7.554536),5.087087175813025,2.2554571988430694,1.6282423639297485,0.2782462752564854,"[""P1_B2016"", ""P4_HT_FD"", ""P4_ST_LD""]",
